cleaned_text	lemm_text
Ты почему небритый? -Я что, не побрился?	ты почему небритый я что побриться
-Нет, не побрился. Гена, давай Володе бритву, что ли, купим.	нет побриться ген давать володя бритва ли купить
-Да, давай. Я сейчас закажу вместе с пиццей.	да давать я заказать вместе пицца
-Я вспоминаю свои лучшие годы в этих стенах. Первые друзья, первые оценки.	я вспоминать свой хороший год этот стен один друг один оценка
Ну и конечно, первая любовь. С праздником, друзья!	ну конечно один любовь с праздник друг
А вот еще.	а ещё
"Приходит русский в швейцарский банк. ""Я хочу положить деньги на счет""."	приходить русский швейцарский банк я хотеть положить деньга счёт
Банкир ему... ЗВОНИТ ТЕЛЕФОН	банкир он звонить телефон
Сейчас, подожди.	сейчас подождать
Да? Галина Павловна, простите, я сейчас не могу говорить.	да галина павло простить мочь говорить
Что упал?..	что упасть
-Так... я вот... -А, банкир?	так вот а банкир
"Да, банкир. А, ну банкир спрашивает: ""Какую сумму хотите положить в наш"	да банкир а банкир спрашивать какой сумма хотеть положить наш
"банк?"" Русский смотрит по сторонам и так шепотом: ""Три миллиона долларов."	банк русский смотреть сторона шёпотом три миллион доллар
"Только, пожалуйста, говорите потише"". На что банкир отвечает: ""Вы можете"	только пожалуйста говорить тихий на банкир отвечать вы мочь
"говорить громко, у нас в Швейцарии бедность не является пороком""."	говорить громко швейцария бедность являться порок
Ну... давай, Семен. Ты наш человек. Заходи - поможем.	ну давать семён ты наш человек заходить помочь
Давай.	давать
"-""Бедность не порок"". Ой, не могу."	бедность порка ой мочь
НАПРЯЖЕННАЯ МУЗЫКА	напрячь музыка
-Света, найди, пожалуйста, телефон Неберухина - начальника полиции.	свет найти пожалуйста телефон неберухин начальник полиция
Сотовый.	сотовый
-Господи, когда ж ты кончишься, а?..	господь кончиться а
-Этот снег уже снится, клянусь. Ноги как ватные.	этот снег сниться клясться нога ватный
И в сугроб затягивает.	и сугроб затягивать
-Ростик, я не твой психотерапевт, я твой начальник. Людей на крышу	ростик твой психотерапевт твой начальник человек крыша
не хватает - дворников гони. Ори, уговаривай, плати - делай что хочешь.	хватать дворник гнать орь уговаривать платить делать хотеть
-Лариса Анатольевна, а у нас вся бухгалтерия на лопатах.	лариса анатолий весь бухгалтерия лопата
Я сам полезу. -Угу, а я одна здесь буду	я полезть угу один быть
по сугробам скакать? ЗВОНИТ ТЕЛЕФОН	сугроб скакать звонить телефон
Алло. Да.	алло да
-Привет передовикам скребка и лопаты!	привет передовик скребок лопата
А ну-ка, дай. -Я сама.	а нук дать я сам
-Размяться хочу. -Да не надо!	размяться хотеть да надо
-Дай сюда, говорю! Размяться хочу.	дать сюда говорить размяться хотеть
Доходяга.	доходяга
Ты хоть жрешь что-нибудь, нет? -Жру!	ты жрать чтонибыть нет жрать
-Мавлюда-апа, там Фуркат на крыше! Пойдемте!	мавлюдаап фуркат крыша пойти
-Ой, бедный...	ой бедный
-Расходимся. Прекратите съемку, уберите камеру!	расходиться прекратить съёмка убрать камера
-Сама где? -Лариса Анатольевна	сам где лариса анатолий
на горячем участке. Технику пригнали. -Знает?	горячее участок техника пригнать знать
-С жильцами договаривается, чтобы машины убрали.	с жилец договариваться машина убрать
-Понятно. Знает? -Нет еще.	понятно знать нет ещё
-Звони, чтобы в отделение пришла. Протокол надо составлять.	звонить отделение пришлый протокол составлять
-И что будет? -Раньше надо было думать.	и быть ранний думать
Скажи ей, чтобы мухой. -Понял.	сказать она муха понять
-Расходимся. -Идем.	расходиться идти
-Как же он сорвался? Сам, что ли? -Сам. Без страховки работал, дурила.	как сорваться сам ли сам без страховка работать дурить
-Смола, что ли? -Крышу латали. Гидроизол.	смола ли крыша латать гидроизол
Раствор плохо развели - уже трое суток не сохнет.	раствор плохо развести трое сутки сохнуть
-Что ж он без страховки-то?	что страховкито
-Да не мог Фуркат без страховки работать.	да мочь фуркат страховка работать
-А где же она?	а она
Можешь меня на крышу провести?	мочь крыша провести
-Пошли.	послать
-Ты меня знаешь - не могла я своего рабочего без страховки на крышу	ты знаешь мочь свой рабочий страховка крыша
поставить. Мне что, в тюрьму захотелось?	поставить я что тюрьма захотеться
-Да знаю я тебя, знаю. Но троса мы не нашли.	да знать ты знать но трос найти
-Не было. -Нет его.	не быть нет он
Так что плохи твои дела, Лариса Анатольевна.	так плохой твой дело лариса анатолий
-Да что за ерунда? У меня свидетели есть.	да ерунда у свидетель есть
Ростик его со страховкой отправил. -Не было страховки ни на трупе,	ростик страховка отправить не страховка труп
ни на крыше. -На крыше тоже не было.	крыша на крыша быть
-Брось меня пугать. Это был несчастный случай.	бросить пугать это несчастный случай
Все, я пошла, у меня дел полно. -Ну-ка, сядь. Леша, два чая сделай.	весь пошлый дело полно нук сесть лёша чай сделать
-Есть.	есть
-Сядь.	сесть
Лариса, ты что, не понимаешь? Дело не в тебе. Если бы не ты, я бы даже	лариса что понимать дело ты если ты
канителиться не стал. И не в страховке. Была она или не была -	канителиться стать и страховка быть
какая разница? Звонок мне был. -Звонок?	разница звонок быть звонок
-Да. Сделаешь так, как я тебе скажу, - отмажу. Пиши по собственному	да сделать так ты сказать отмазать писать собственный
желанию и подыскивай другую работу.	желание подыскивать другой работа
-Какую? -Любую.	какой любой
И сделаю тебе несчастный случай.	и сделать ты несчастный случай
-Столько хватит?	столько хватить
-Дело не в деньгах. Увольняйся или сядешь.	дело деньга увольняться сесть
Надолго сядешь.	надолго сесть
-Видишь? Гидроизол ну никак не застывает.	видеть гидроизол никак застывать
-Тихо-тихо. Там следы. Аккуратней.	тихотихо там след аккуратный
Угу... Так...	угу так
Значит, Фуркат шел туда. Так? -Угу.	значит фуркат идти туда так угу
-Вот его следы.	вот след
Вот.	вот
И он шел не один. Видишь?	и идти один видеть
Чистил он крышу там.	чистить крыша там
И оттуда упал. Так? -Так.	и оттуда упасть так так
-Шли они вдвоем, а вернулся только один.	идти вдвоём вернуться один
И это был не Фуркат. Видишь, какая лапища?	и это фуркат видеть лапища
Никак не могу в меню фотографий войти.	никак мочь меню фотография войти
-Давай.	давать
-Левее возьми. Ага. ЗВУК ЗАТВОРА	левый взять ага звук затвор
-Займусь наконец спиной. -А вы ни в чем не виноваты.	заняться спина а виноватый
Я ему трос дал, все объяснил. Вот на суде все так и скажу.	я трос дать объяснить вот суд сказать
-Ростик, а суда не будет. Погиб в результате несчастного случая.	ростик суд быть погибнуть результат несчастный случай
-Так... тогда зачем уходить? -Не задавай вопросы. Я так решила.	так уходить не задавать вопрос я решить
Иди уже на свой второй участок. Там сейчас техника подойдет.	идти свой два участок там техника подойти
Кстати, Петру дай тридцатку и больше не давай.	кстати петра дать тридцатка давать
"Будет просить, скажи: ""После"". -А я тоже уволюсь."	быть просить сказать после а уволиться
-Не смей.	не сметь
Я тебя всему научила. Я этот участок столько лет поднимала!	я весь научить я участок столько год поднимать
А новая метла придет и все завалит, да?	а новый метла прийти завалить да
И потом на тебя у них ничего нет. Все дело во мне, понимаешь?	и нет весь дело я понимать
Тебя они не тронут. -А на ваше место кто придет?	ты тронутый а ваш место прийти
-Понятия не имею.	понятие иметь
Иди, Ростик. Там снегоуборочная уже 7 минут простаивает.	идти ростик там снегоуборочный 7 минута простаивать
-Ты что трубку не берешь? -Работаю я.	ты трубка брать работать я
-Федю действительно жалко, хороший мужик был. Я хочу это дело	федя действительно жалко хороший мужик быть я хотеть это дело
расследовать. Поможешь мне? -Через час приду.	расследовать помочь я через час прийти
-Ко мне? -Да.	к я да
-Давай лопату, вместе быстрее будет. -Через час.	давать лопата вместе быстрый быть через час
-Ну хорошо, я что-нибудь приготовлю. Поешь что-нибудь.	ну хорошо чтонибыть приготовить поесть чтонибыть
Видишь? Это ботинок Феди, а рядом след чей-то.	видеть это ботинок федя ряд след чейтый
-Что это за размер обуви такой? -Не меньше 50-го. Редкий размер.	что это размер обувь такой не маленький 50го редкий размер
Ты ешь давай.	ты есть давать
-А ты нашего председателя ТСЖ знаешь? Иванову.	а наш председатель тсж знаешь иванов
-Председателя чего? ЛАЙ СОБАКИ	председатель что лай собака
-Володя, я приехала! -Здравствуйте.	володя приехать здравствовать
-Здрасте, Мавлюдушка.	здравствовать мавлюдушка
Володя, помоги. -Угу.	володя помочь угу
Как съездила? -Нормально.	как съездить нормальный
-Мы тут это... по делу.	мы это дело
Значит... председательница чего? -Товарищества собственников жилья	значит председательница что товарищество собственник жильё
твоего дома. -И что этот председатель?	твой дом и председатель
-Иванову чуть не посадили. Говорят, Лариса Анатольевна подставила.	иванов посадить говорят лариса анатолий подставить
Вареники у вас замечательные! -Ой, да на здоровье! А то вечно	вареник замечательный ой здоровье а вечно
наготовлю, приезжаю, а он не ел. -Подожди! Как - подставила?	наготовить приезжать есть подождать как подставить
-У нас рабочего убили, пытаемся разобраться.	у рабочий убить пытаться разобраться
-Ой, ужас какой!	ой ужас какой
-Иванова наняла рабочих делать ремонт в подъезде. Заплатила им, взяла	иванов нанять рабочий делать ремонт подъезд заплатить имя взять
расписку. А потом раз - и неожиданно проверка ТСЖ.	расписка а неожиданно проверка тсж
-А проверку Лариса Анатольевна устроила?	а проверка лариса анатолий устроить
-Да, и попросила сказать нашим рабочим, что они ремонт делали,	да попросить сказать наш рабочий ремонт делать
но денег не получали и расписку не писали.	деньга получать расписка писать
То есть Ивановой реально грозил срок. -Иванова - бабка мстительная.	то иванов реально грозить срок иванов бабка мстительный
-А гибель рабочего - вина управляющего.	а гибель рабочий вино управлять
-Теперь могут посадить Ларису Анатольевну?	теперь мочь посадить лариса анатолий
-Я на вас смотрю - у вас так хорошо получается, вы прямо как Шерлок Холмс	я смотреть получаться прямо шерлок холмс
и доктор Ватсон. Я опять что-то не то сказала?	доктор ватсон я чтоть сказать
-Ладно, спасибо, я... -А, погодите! Я ж сметанки привезла!	ладный спасибо я а погодить я сметанка привезти
-Что ж так орешь-то? -Чуть не забыла.	что орешьто чуть забыть
Под вареники.	под вареник
-Спасибо. -Да на здоровье!	спасибо да здоровье
-А, Володя! -Здрасте, Галина Павловна.	а володя здравствовать галина павло
-Здравствуйте. -Извините, что без приглашения,	здравствовать извинить приглашение
но ненавистница ваша уволилась. Ну... Лариса Анатольевна.	ненавистница ваш уволиться ну лариса анатолий
-Я рада. -И вот мы, все жильцы нашего дома,	я рада и мы жилец наш дом
хотим грудью встать, чтобы вас вернуть назад - в председатели	хотеть грудь встать вернуть назад председатель
нашего ТСЖ. Хожу вот подписи собираю. Вот, видите?	наш тсж ходить подпись собирать вот видеть
-Володя, ну, как печенье? Первый раз в жизни попыталась испечь.	володя ну печение один жизнь попытаться испечь
Понравилось? -Очень.	понравиться очень
Но, на мой вкус, сахара не хватает. -А я сахар не кладу и соль тоже.	но вкус сахара хватать а сахар класть соль тоже
Забочусь о своем здоровье. -Я видел, как вы с фотоаппаратом	заботиться свой здоровье я видеть фотоаппарат
по сугробам прыгаете. А может, давайте сразу начнем собирать	сугроб прыгать а мочь давать сразу начать собирать
подписи, чтобы вас назначили начальником ДЭЗа?	подпись назначить начальник дэз
-Нет, нет, место расстрельное. -Зато хлебное.	нет нет место расстрельный зато хлебный
-А это меня никогда не интересовало. Я всегда хотела заботиться о людях	а это интересовать я хотеть заботиться человек
и делала это. И вообще, в доме я всегда вела себя честно.	делать это и вообще дом вести честно
-Я не сомневаюсь. -И даже когда эта проверка пришла...	я сомневаться и этот проверка пришлый
-Я в курсе. -Воронов пытался меня защитить,	я курс воронов пытаться защитить
Лариску он мог бы турнуть в любой момент.	лариска мочь турнуть люба момент
-А Воронов - это глава управы нашего района?	а воронов это глава управа наш район
"-Да-да. Я ему сказала: ""Не смей! Пусть всё идет так, как нужно,"	дада я сказать не сметь пусть весь идти так нужно
"как положено по закону. А потом жизнь все расставит по своим местам""."	положить закон а жизнь расставить свой место
А то, что сейчас произошло с Лариской, я считаю справедливым.	а то произойти лариска считать справедливый
-Знаете, все-таки человек погиб...	знаете всетаки человек погибнуть
-Вот это ужасно, но Лариска за это сядет.	вот это ужасно лариска это сесть
-Ну, суд решит, кто сядет. А Воронова вы откуда знаете?	ну суд решить сесть а воронов откуда знаете
-Воронов - мой ученик. Да! Вот посмотрите, у меня есть фотография.	воронов ученик да вот посмотреть фотография
Идите сюда, Володя. Посмотрите. Это я, вот Мишка Воронов,	идти сюда володя посмотреть это я мишка воронов
а вот Сережа Грачев. Это же Воронов выделил мне дачный участок,	сережа грачев это воронов выделить дачный участок
сделал персональную пенсию. И вообще, я почетный пенсионер.	сделать персональный пенсия и вообще почётный пенсионер
Уважают, уважают.	уважать уважать
-А вот еще один. У мужика в доме завелись тараканы. Сосед говорит ему:	а один у мужик дом завестись таракан сосед говорить он
"""Сходи на рынок, купи китайские карандаши от тараканов""."	сходить рынок купить китайский карандаш таракан
"Мужик пошел, купил. Сосед спрашивает: ""Купил?"" - ""Купил"". - ""Ну и как"	мужик пойти купить сосед спрашивать купить купить ну
"тараканы?"" - ""Нормально. Сидят тихо, рисуют""."	таракан нормальный сидеть тихо рисовать
Поздравляю, председатель, с новой должностью.	поздравлять председатель новый должность
-А ты подумал, оно мне надо? А мой бизнес, с ним что?	а подумать оно надо а бизнес что
-Это мой бизнес, ты забыл? И я отдаю его в другие руки.	это бизнес забыть и отдавать другой рука
Завтра пойдешь встретишься с людьми, подпишешь бумаги.	завтра пойти встретиться человек подписать бумага
Да?	да
Серег, я когда-нибудь тебя кидал?	серега когданибудь кидать
В ДЭЗе мне нужен свой человек. Это же клондайк, пойми!	в дэз нужный свой человек это клондайк понять
И тебе будет хорошо.	и ты хорошо
-Участок Ростик покажет. Мавлюда его хотела взять, но не справится.	участок ростик показать мавлюда хотеть взять справиться
Инструменты, униформу тоже у него возьмете.	инструмент униформа взять
-Какие инструменты? -Скрипку!	какой инструмент скрипка
Ну лопату, кирку, реагенты.	ну лопата кирка реагент
-Вот.	вот
И всё? -Всё.	и весь весь
-Так просто? -А что вы еще хотите?	так просто а хотеть
-Я слышал, москвичей в дворники не берут.	я слышать москвич дворник брать
-А москвичи хотят вставать в пять утра и дерьмо за собой убирать?	а москвич хотеть вставать пять утро дерьмо себя убирать
Вы, кстати, первый.	вы кстати один
-Я просто так спросил.	я просто спросить
А что жильцы-то болтают?	а жильцыть болтать
-Послушайте, уважаемый, рабочий погиб в результате несчастного случая,	послушать уважаемый рабочий погибнуть результат несчастный случай
и я здесь ни при чем. Так бывает, всё бывает.	чем так бывать весь бывать
-Я не про рабочего вас спрашиваю, а про Иванову. Вы ей рабочих давали?	я рабочий спрашивать иванов вы рабочий давать
-Владимир Сергеевич, вы дворник, а не полицейский.	владимир сергей дворник полицейский
ЗВОНИТ ТЕЛЕФОН	звонить телефон
-Суд ее оправдал. -Суд ее пожалел.	суд оправдать суд пожалеть
Зато в следующий раз подумает, прежде чем в председатели ТСЖ лезть.	зато следующий подумать прежде председатель тсж лезть
И я себя, кстати, виноватой не считаю, потому что Иванова ваша	и себя кстати виноватый считать иванов ваш
работать не давала, и уволить ее никак нельзя было.	работать давать уволить никак быть
Она же у нас заслуженный учитель России. Не убивать же ее, в самом	она заслужить учитель россия не убивать она самый
деле! Прошу.	дело просить
-Значит, лопаты... -...кирки, реагенты!	значит лопата кирка реагент
-Может, больничный взять?	мочь больничный взять
А?	а
Эй!	эй
Что ты как в рот воды набрала? Давай поговорим!	что рота вода набрать давать поговорить
-Ты зачем мой участок взял? Не понимаешь, что это мне еще	ты участок взять не понимать это
10 тысяч? -Какой тебе еще участок?	10 тысяча какой ты участок
Ты и так на ходу спишь. -А это не твое дело!	ты ход спать а это твой дело
-Володь! -Оу?	володя оу
-Володя! Участок Фариды реагентом засыплешь?	володя участок фарид реагент засыпать
-Хорошо. -Вечером зайдешь в контору -	хорошо вечером зайти контора
рассчитаю. -Пусть она засыплет,	рассчитать пусть засыпать
ее и рассчитайте. -Я засыплю.	рассчитать я засыпать
-Хорошо.	хорошо
-Да сыпь ты, хоть засыпься! Что ты надулась-то? Давай поговорим.	да сыпь ты засыпаться что надуласьто давать поговорить
-Помоги мне из подвала мешок вытащить.	помочь подвал мешок вытащить
-Давай. Ковыляешь, как...	давать ковылять как
Спасибо. -А может, это Иванова?	спасибо а мочь это иванов
Мотив у нее есть - Ларису подставить. -Как ты себе это представляешь?	мотив лариса подставить как это представлять
Она, конечно, бабка злющая, но чтобы человека убить...	она конечно бабка злющий человек убить
Нет, этого не может быть.	нет быть
Может, за нее отомстили? -Кто?	мочь отомстить кто
-Ну попечители у нее больно влиятельные - ученики ее бывшие.	ну попечитель больно влиятельный ученик бывший
Вон как за нее хлопочут. -Ребята, а что стоим?	вон хлопотать ребята стоять
-Обедаем, что стоим! -А обед закончен давно.	обедать стоять а обед закончить давно
Идем убирать, снег идет. -У вас совесть есть? Люди по 14 часов	идти убирать снег идти у совесть есть человек 14 часы
работают. -Ребят, снег идет, ничего	работать ребята снег идти
не поделаешь, идем. Выходим, ребят, чистим снег.	поделать идти выходить ребята чистить снег
Лопаты...	лопата
-Вот кто тебя просит убирать мой участок?	вот просить убирать участок
-Так опаздываешь. Вдруг проверка - оштрафуют.	так опаздывать вдруг проверка оштрафовать
-Я не опаздываю, я отпросилась. Фурката на родину отправляют,	я опаздывать отпроситься фуркат родина отправлять
там похоронят. -А, понятно.	похоронить а понятно
Эх, снег, снежок...	эх снег снежок
Белая метелица...	белый метелица
ЗВОНИТ ТЕЛЕФОН	звонить телефон
О, насчет камер.	о насчёт камера
Да, Рома, привет.	да рома привет
Угу.	угу
Так...	так
Понял. Спасибо.	понять спасибо
Да не, какая рыбалка! У меня работы завал. Да.	да не рыбалка у работа завал да
Спасибо. Ну, давай!	спасибо ну давать
Ну что? В день смерти Фурката заменили камеры на козырьках домов	ну что в день смерть фуркат заменить камера козырёк дом
номер 23, 24 и 25.	номер 23 24 25
-Значит, надо узнать, кто написал заявление о замене камер.	значит узнать написать заявление замена камера
-Никто не писал, замена была плановой. А вот кто знал об этом -	никто писать замена плановый а знать
это интересно.	это интересно
-С почином! Я, можно сказать, ваше решение, Владимир Сергеевич,	с почин я сказать ваш решение владимир сергей
уважаю. Дворник - это тоже профессия.	уважать дворник это профессия
-Ростислав Петрович, нам бы снегоуборочную машину на участок.	ростислав пётр мы снегоуборочный машина участок
Что же мы все вручную да вручную? -Это не я теперь решаю.	что вручную вручную это решать
-А кто теперь решает? -У нас с завтрашнего дня новый	а решать у завтрашний день новый
управляющий - Грачев Сергей Викторович.	управлять грачев сергей виктор
Завтра принимает дела. -Мм!	завтра принимать дело мм
-Почему же завтра? Можно и сегодня.	почему завтра можно сегодня
-Можно. А я тут дворников рассчитываю.	можно а дворник рассчитывать
-Ну я так зашел, просто. Посмотреть, поглядеть.	ну зайти просто посмотреть поглядеть
Прикинуть, перетереть кое-чего.	прикинуть перетереть коечего
Ты дворник, да? -Дворник, потомственный.	ты дворник да дворник потомственный
Ну, до завтра. -Ага.	ну завтра ага
-Как там Фарида? -Плохо.	как фарид плохо
-С тобой что такое?	с ты такой
-Сейчас пройдет. -Ну-ка, пойдем ко мне.	сейчас пройти нук пойти к я
-Отстань, а!	отстать а
-Давай, пойдем. Иди, не разговаривай.	давать пойти идти разговаривать
-На вот, горяченького похлебай. -Спасибо.	на вот горяченький похлебать спасибо
-Может, тебе суп разогреть? Леся приготовила.	мочь ты суп разогреть леся приготовить
-Не надо.	не надо
Уютно у тебя стало, хорошая Леся хозяйка, чувствуется женская рука.	уютный стать хороший леся хозяйка чувствоваться женский рука
-А ты меня что, сватаешь?	а что сватать
-Она свободная, ты свободный... А чего не женитесь?	она свободный свободный а жениться
-Нормально. Я тебя в дом привел, гуманизм, можно сказать, проявил,	нормальный я дом привести гуманизм сказать проявить
кормлю, а ты мне морали читаешь.	кормить мораль читать
-Ладно, пойду я. Спасибо. -Ну чего ты сразу?	ладный пойти я спасибо ну сразу
Подожди. Может, тебе больничный взять, отлежаться?	подождать мочь ты больничный взять отлежаться
-Сейчас самое время заработков, на Самира вот собираю.	сейчас самый время заработок самир собирать
-Зачем?	зачем
-Мне обещали его найти.	я обещать найти
ЗВОНОК В ДВЕРЬ	звонок в дверь
-О! -Здрасте.	о здравствовать
-Привет. -В баке нашел - Федина страховка.	привет в бак найти федин страховка
Мусорщики уже увозили, еле успел. -А откуда ты знаешь, что это Федина?	мусорщик увозить еле успеть а откуда знаешь это федин
-Там два новых карабина. -Спасибо.	там новый карабин спасибо
-Ташута приходил, от Феди страховку нашел.	ташут приходить федя страховка найти
-Убили его.	убить он
-Хорошо им тут: солнышко, не дует. -Я тебе зуб даю, его сбросили	хорошо тут солнышко дуть я ты зуб давать сбросить
с крыши! Убийца его знал, после падения снял с него страховочный	крыша убийца знать падение снять страховочный
трос, кинул в мусорный бак - и концы в воду.	трос кинуть мусорный бак конец вода
-Володя, кто сбросил, кому это надо? -Надо тому, кто его заказал.	володя сбросить кома это надо надо тот заказать
Ты мне про Грачева узнал?	ты грачев узнать
-Да, кстати, ты знаешь, что кактусы цветут только зимой в основном?	да кстати знаешь кактус цвести зимой основное
Вот эхинопсис золотой, смотри, глаз не оторвать!	вот эхинопсис золотой смотреть глаз оторвать
-Налей ему 50, пусть очухается. -Ага, буду я еще на него 50 грамм	налить 50 пусть очухаться ага быть 50 грамм
тратить. Так, старший лейтенант, встал, взял лопату и пошел снег	тратить так старший лейтенант встать взять лопата пойти снег
чистить возле отделения! Все, встал - это приказ! - и пошел.	чистить возле отделение весь встать это приказ пойти
Давай-давай. -Товарищ майор...	давайдавать товарищ майор
"-""Товарищ майор..."" Лопату у дежурного возьмешь."	товарищ майор лопата дежурный взять
-Так я просто... -На встрече одноклассников он был!	так просто на встреча одноклассник быть
Ты представляешь? Одноклассники (!) мента напоили.	ты представлять одноклассник мент напоить
-Да ладно! -Я тебе говорю - ужас!	да ладный я ты говорить ужас
А про Грачева я тебе расскажу. Отсидел, вышел досрочно по УДО,	а грачев ты рассказать отсидеть выйти досрочно удо
ничего интересного. -Так он сидел? А по какой статье?	интересный так сидеть а статья
Как его в ДЭЗ засунули? У него что, опыт, специальное образование?	как дэз засунуть у что опыт специальный образование
-Слушай, какая тебе разница, а! Давай забирай свою эту бельевую веревку.	слушай ты разница а давать забирать бельевая верёвка
Улика, тоже мне! Ты что, в сыщика не наигрался?	улика я ты что сыщик наиграться
Ну напился чурка, ну! Ну упал с крыши, мало их падает, что ли?	ну напиться чурка ну ну упасть крыша мало падать ли
-А вы что, алкоголь в крови обнаружили? Экспертизу проводили?	а что алкоголь кровь обнаружить экспертиза проводить
-Слушай, ты мне по чесноку скажи, тебе это все на хрена надо?	слушай чеснок сказать ты это хрен надо
-Тебе прямо ответить или уклончиво?	ты прямо ответить уклончиво
Работаешь? -Ага.	работать ага
-Ну, давай. -Владимир Сергеевич!	ну давать владимир сергей
Улики покажите. -Чего?	улика показать что
-Улику покажите.	улика показать
-Это чего? -У меня однокурсник из архива МВД.	это что у однокурсник архив мвд
Пьет и не пьянеет, гад. Здесь все по делу Грачева.	пить пьянеть гад здесь дело грачев
-Лопатой греби.	лопата грести
-Я уверен, что Грачев работает в связке с Вороновым.	я уверенный грачев работать связка воронов
-В смысле? -Грачев отмывает его деньги.	в смысл грачев отмывать деньга
Все прекрасно все знают, только... доказать ничего не могут.	весь прекрасно знать только доказать мочь
Вся надежда на вас. -Давай-давай, лопатой греби.	весь надежда вы давайдавать лопата грести
