cleaned_text	lemm_text
Дайте мне.	дать я
Почему ты на меня так смотришь?	почему смотреть
-Перестань так смотреть! -Я не понимаю.	перестать смотреть я понимать
Что ты не понимаешь?	что понимать
Что такого произошло, что ты хотела его застрелить.	что такой произойти хотеть застрелить
Ничего не произошло.	ничто произойти
Смотрите, ничего страшного.	смотреть страшный
Пуля едва задела.	пуля едва задеть
-Ему повезло. -Видишь, ничего страшного.	он повезти видеть страшный
-Ты мне так и не ответила. -Ответила на что?	ты ответить ответить что
Почему ты хотела его застрелить?	почему хотеть застрелить
Она не хотела меня застрелить! Это я глупо пошутил!	она хотеть застрелить это глупо пошутить
Послушайте, я сейчас Вам все объясню.	послушать вы объяснить
Но потом, вы уберетесь отсюда раз и навсегда. Договорились?	но потом убраться отсюда навсегда договориться
Итак, это-пистолет, который отец привез из Алжира мне в подарок.	итак этопистолет который отец привезти алжир подарок
Время от времени, мы с другом на выходные.	время время друг выходной
Едем пострелять по консервным банкам.	ехать пострелять консервный банка
А это - точная копия пистолета, которую друг нашел в Нью-Йорке.	а это точный копия пистолет который друг найти ньюйорк
И привез мне ради шутки...	и привезти ради шутка
Смотрите, он похож на оригинал, только не так хорошо отделан.	смотреть похожий оригинал отделать
Если я нажму на курок, затвор сдвинется и превратится в зажигалку.	если нажать курок затвор сдвинуться превратиться зажигалка
Смотрите...	смотреть
О, господи! Я опять ошибся.	о господь я ошибиться
Дайте мне это! Вы опасны для общества.	дать это вы опасный общество
-Он меня задел? -На этот раз нет.	он задеть на нет
-Точно? -Ну, да. У тебя ничего нет.	точно ну да у нет
Давайте это сюда. Давайте!	давать это сюда давать
Пошли, Борис.	послать борис
Давайте же.	давать же
Я выкину эту гадость в урну пока не поздно.	я выкинуть гадость урна пока поздно
Что это за бутылка? Ты здесь бутылки прячешь? Ты что, сдурел?	что это бутылка ты бутылка прятать ты что сдуреть
Он себя вёл подло с тобой... Когда?	он вести подло ты когда
Послушай, я тебе всё объясню, пусти меня! Хватит пить!	послушать ты весь объяснить пустить я хватить пить
Он тебя унижает, заставляет страдать? Скажи мне это.	он унижать заставлять страдать сказать это
Мы об этом тоже поговорим.	мы поговорить
Скажи мне правду. Я терпеть не могу ложь. Понимаешь?	сказать правда я терпеть мочь ложь понимать
Я потеряла голову. Я же не могу это выкинуть в урну. Их могут найти.	я потерять голова я мочь это выкинуть урна они мочь найти
Предупреждаю, если Вы ещё раз дотронетесь до них, я убью Вас!	предупреждать вы ещё дотронуться они убить вы
-Что Вы делаете в такой позе? -Я решил регрессировать.	что вы делать поза я решить регрессировать
Я стал зародышем, я в утробе матери, я в безопасности.	я стать зародыш утроба матерь безопасность
Ян, мне надо с Вами поговорить.	ян вы поговорить
Так что, хотя бы на 5 минут покиньте чрево Вашей матери.	так что хотя 5 минута покинуть чрево ваш матерь
Нет! Мне уже один раз досталось, второго раза мне не надо!	нет я достаться два раз надо
Я спешу.	я спешить
Ладно.	ладный
-Ян, я вернулась. -Я это понял.	ян вернуться я это понять
-Я вела себя, как идиотка. -Я хочу Вас ещё раз увидеть.	я вести себя идиотка я хотеть вы ещё увидеть
Прошу Вас, не настаивайте.	просить вы настаивать
Если Вы откажетесь встретиться, предупреждаю, я выброшусь.	если вы отказаться встретиться предупреждать выброситься
Довольно дурачиться! Это не лучший способ.	довольно дурачиться это хороший способ
Я знаю о чем Вы думаете.	я знать вы думать
Если я каждый раз буду встречать у него полуголую девушку.	если каждый быть встречать полуголый девушка
Которая отказывается уходить.	который отказываться уходить
Попытка убийства, приход моего мужа...	попытка убийство приход мой муж
-Эй! О! -Ты же не начнёшь заново?	эй о ты начать заново
Я хочу задать Вам пару вопросов.	я хотеть задать вы пара вопрос
Не сердитесь. Это не стоит того.	не сердиться это стоить тот
Мы ещё встретимся. Я уверена, мы подружимся.	мы ещё встретиться я уверить подружиться
-Я не хочу быть Вашим другом. -Это невежливо.	я хотеть ваш друг это невежливый
Не издевайтесь!	не издеваться
Обернитесь!	обернуться
Успокойтесь, не открывайте им дверь, они уйдут.	успокоиться открывать дверь уйти
Это точно пистолет.	это точно пистолет
Хватит. Вы и так много глупостей натворили.	хватить вы глупость натворить
Я не буду стрелять, я хочу только напугать.	я быть стрелять хотеть напугать
Вдруг нас оставят на час или два?	вдруг оставить час два
-Мсье, здесь стреляли? -Да, это я Вам звонила.	мсьё стрелять да это вы звонить
Где раненый?	где раненый
Он пошёл домой. Я зря волновалась, всего лишь царапина.	он пойти домой я зря волноваться лишь царапина
Из этого пистолета стреляли? Что произошло?	из пистолет стрелять что произойти
Я Вам объясню.	я вы объяснить
Я всегда держу дома оружие. У меня есть разрешение.	я дерзить дом оружие у разрешение
Один мой друг мне его подарил. Это копия пистолета.	один друг подарить это копия пистолет
Если я нажму на курок, он превратиться в зажигалку.	если нажать курок превратиться зажигалка
Смотрите...	смотреть
Чёрт! Я ничего не понимаю! Тогда вот это зажигалка.	чёрт я понимать тогда это зажигалка
-На этот раз он точно стрелял. -Вот жертва.	на точно стрелять вот жертва
-Этот тип 2 раза стрелял. -Но это несчастный случай.	этот тип 2 раз стрелять но это несчастный случай
-Да, я свидетель. -Подождите, я всё объясню.	да свидетель подождать весь объяснить
-Послушайте, это стоит того. -Вот.	послушать это стоить тот вот
Этот пистолет мне привёз отец из Алжира.	этот пистолет привезти отец алжир
По выходным мы с друзьями стреляем по банкам, ясно?	по выходной друг стрелять банка ясно
Да, продолжайте.	да продолжать
А эту зажигалку мне привёз друг из Нью-Иорка.	а зажигалка привезти друг ньюиорка
-А где пистолет? -Но я думал, что это зажигалка!	а пистолет но думать это зажигалка
Я забыл Вам сказать, что зажигалка в виде пистолета. Вот.	я забыть вы сказать зажигалка вид пистолет вот
Мне его привёз из Алжира друг. Я думал, это зажигалка.	я привезти алжир друг я думать это зажигалка
Нет. То-есть, он привез из Нью-Йорка.	нет тобыть привезти ньюйорк
Но это пистолет. Вы из него стреляли.	но это пистолет вы стрелять
-Я думал, что это зажигалка. -Какая зажигалка?	я думать это зажигалка какой зажигалка
Зажигалка, которую привёз его друг из Нью-Иорка.	зажигалка который привезти друг ньюиорка
-Ну, вот! -Ничего не понимаю!	ну вот ничто понимать
Потому что все время перебиваете. Дайте мне сказать!	потому время перебивать дать сказать
Ну, давайте!	ну давать
Эту зажигалку мне привез отец из Алжира,	этот зажигалка привезти отец алжир
-Мы стреляем по банкам из нее. -Из зажигалки?	мы стрелять банка нея из зажигалка
Нет же, из пистолета!	нет же пистолет
-Вы только что сказали... -Он говорил о пистолете.	вы сказать он говорить пистолет
Естественно!	естественно
Пистолет, который Вам привёз Ваш отец из Алжира.	пистолет который вы привезти ваш отец алжир
-Так точно! -Абсолютно ясно.	так точно абсолютно ясно
Так вот... Эту зажигалку мне привёз отец из Нью-Иорка.	так вот этот зажигалка привезти отец ньюиорка
То есть, я хотел сказать, мой друг из Алжира.	то есть хотеть сказать друг алжир
Вы имеете ввиду, Ваш друг из Нью-Иорка?	вы иметь ввиду ваш друг ньюиорка
-Да! Понятно? -Абсолютно.	да понятно абсолютно
5 минут назад мадам позвонила в дверь...	5 минута назад мадам позвонить дверь
-Да, я забыла свои чемоданы. -Какие чемоданы?	да забыть свой чемодан какой чемодан
-Те, что я спрятала в комнате. -Зачем Вы прятали её чемоданы?	тот спрятать комната зачем вы прятать её чемодан
-Потому что пришёл мой муж. -Не понимаю.	потому прийти муж не понимать
Я думала... Мсье и...	я думать мсьё и
Мсье - любовник моей жены? Так? Говорите!	мсьё любовник мой жена так говорить
-Вы любовница мсье? -Нет же, это мадам - любовница мсье.	вы любовница мсьё нет же это мадам любовница мсьё
Заткнитесь! Умоляю, дайте сказать!	заткнуться умолять дать сказать
Не этим тоном! Успокойтесь.	не это тон успокоиться
Послушайте, я ничего не понимаю.	послушать понимать
Если Вы будете всё время говорить, я не смогу объяснить.	если вы быть весь время говорить смочь объяснить
Давайте же!	давать же
5 минут назад мадам позвонила в дверь, и я ей дал зажигалку.	5 минута назад мадам позвонить дверь дать зажигалка
Нет, пистолет.	нет пистолет
-Который Ваш отец привёз из Алжира. -Да, думая, что это зажигалка.	который ваш отец привезти алжир да думать это зажигалка
Которую Ваш друг привёз из Нью-Иорка.	который ваш друг привезти ньюиорка
Именно! И я попросил её выстрелить.	именно и попросить её выстрелить
-Выстрелить? -Да, в шутку.	выстрелить да шутка
В шутку? Вы попросили мадам выстрелить из 7.65 в шутку!	в шутка вы попросить мадам выстрелить 765 шутка
Да. Я признаюсь, да.	да я признаться да
А мадам сочла более забавным выстрелить в мсье?	а мадам счесть забавный выстрелить мсьё
Нет, это я стрелял в мсье.	нет это стрелять мсьё
Он признался! Слышишь, он признался!	он признаться слышать признаться
Борис!	борис
Вот, как все было, мадам и мсье подумали, что это - револьвер.	вот быть мадам мсьё подумать это револьвер
А это и вправду был револьвер. Я думал, что это зажигалка.	а это вправду револьвер я думать это зажигалка
Тогда я взял револьвер. Думая, что это зажигалка, а не револьвер.	тогда взять револьвер думать это зажигалка револьвер
И, чтобы доказать, что это зажигалка, нажал на курок.	и доказать это зажигалка нажать курок
Пуля вылетела и слегка, совсем легонечко, задела мсье. Понятно?	пуля вылететь слегка легонечко задеть мсьё понятно
-Все понятно! -Помолчи!	весь понятно помолчать
Шеф, мы же не будем...	шеф быть
Не обращайте внимания! Это практикант. Я пытаюсь его воспитать.	не обращать внимание это практикант я пытаться воспитать
-Я все расскажу! -Нет! Сделаем по-другому.	я рассказать нет сделать подругий
-Послушайте, я единственный, кто... -Нет. Помолчите.	послушать единственный кто нет помолчать
Но...	но
Прошу, замолчите, здесь я задаю вопросы. Без этого не получится.	просить замолчать задавать вопрос без получиться
-Постараемся разобраться. -Руки вверх, это ограбление!	постараться разобраться рука вверх это ограбление
-Эй, пустите меня! Вы психи, что ли?! -Отпустите его, это мой друг.	эй пустить я вы псих ли отпустить он это друг
-Это была шутка! -Хорошие тут у вас шуточки!	это шутка хороший шуточка
Да, это было глупо. Что происходит?	да это глупо что происходить
Я потом объясню, отпустите его!	я объяснить отпустить он
-Что мне делать, шеф? -Отпусти. Сказали же, его друг.	что делать шеф отпустить сказать же друг
-Вы не поранились? -Нет.	вы пораниться нет
Убери это. Не строй из себя ковбоя.	убрать это не строить ковбой
-Вы в порядке? -Да, да. Спасибо.	вы порядок да да спасибо
-Вы слишком громко ворвались. -Неплохо получилось, а?	вы слишком громко ворваться неплохо получиться а
-Вы что, псих, так шутите! -Это глупо, я согласен.	вы что псих шутить это глупо согласный
Это - моя зажигалка.	это зажигалка
Да, он ее оставил на даче в воскресенье.	да оставить дача воскресение
Это игрушечный пистолет, зажигалка.	это игрушечный пистолет зажигалка
Вы можете его держать в другом направлении?!	вы мочь держать друг направление
-Простите. -Спасибо.	простить спасибо
-Никакого риска. -Да, но...	никакой риска да но
-Смотрите. -Моя зажигалка, я нашел ее!	смотреть мой зажигалка найти она
Советую избавиться от нее, как можно раньше.	советовать избавиться нея ранний
Вы объясните, что происходит. Мне начинает это надоедать.	вы объяснить происходить я начинать это надоедать
Погодите, шеф. Я понял.	погодить шеф я понять
-Это - Ваш пистолет. -Да.	это ваш пистолет да
Вы развлекаетесь, стреляя по банкам по выходным. Правильно?	вы развлекаться стрелять банка выходной правильно
Верно.	верно
Вы привезли эту зажигалку из Нью-Иорка.	вы привезти зажигалка ньюиорка
Она в точности, как ваши пистолеты.	она точность ваш пистолет
Да, я сделал этот идиотский подарок.	да сделать идиотский подарок
В воскресенье, уходя, мсье по ошибке взял Ваш пистолет.	в воскресение уходить мсьё ошибка взять ваш пистолет
Думая, что это его зажигалка.	думать это зажигалка
-Точно! Откуда Вы это все знаете? -Простая дедукция.	точно откуда вы это знаете простой дедукция
-Вы изумительны, правда! -Этот парень гениален!	вы изумительный правда этот парень гениальный
Пошли, мы итак много времени потеряли с этими дураками.	послать итак время потерять этот дурак
Эй. А если он будет продолжать случайно стрелять в меня.	эй а продолжать случайно стрелять я
Каждые 5 минут?!	каждый 5 минута
Если случайно, мы ничего не сможем сделать.	если случайно смочь сделать
А если, случайно стреляя, он случайно убьет меня?	а если случайно стрелять случайно убить я
Повторяю...	повторять
Тогда мы его задержим за непредумышленное убийство.	тогда задержать непредумышленный убийство
Это уже лучше.	это хороший
Ты начинаешь надоедать мне.	ты начинать надоедать я
Ладно, я тоже пойду. Пока, душенька.	ладный пойти пока душенька
Вы не обязаны в пятницу приходить с Яном на обед.	вы обязать пятница приходить ян обед
Я что-нибудь придумаю мужу.	я чтонибыть придумать муж
-Так ее муж приглашает вас на обед? -Ты меня достал.	так муж приглашать обед ты достать
Вы уже официально вместе?	вы официально вместе
Пусти меня, Борис. Пусти!	пустить я борис пустить
-Ты куда? -За чемоданами.	ты куда за чемодан
Чувствуйте себя, как дома.	чувствовать себя дом
-Вы не останетесь, Флоранс? -Нет, на сегодня мне хватит.	вы остаться флоранс нет сегодня хватить
Мы еще встретимся?	мы встретиться
Конечно, Вы же обедаете у нас в пятницу.	конечно вы обедать пятница
-Я Вас провожу. -Нет, нет, нет. Я возьму такси.	я вы провозить нет нет нет я взять такси
-Я Вас подброшу, мне по пути. -Вы не знаете, куда мне надо.	я вы подбросить путь вы знаете надо
Но я знаю, что это по пути.	но знать это путь
Вы точно не хотите, чтоб я Вас проводил?	вы точно хотеть вы проводить
У Вас был трудный день, отдыхайте.	у вы трудный день отдыхать
Да.	да
Положись на меня.	положиться я
Он вышел мне навстречу застегиваясь.	он выйти навстречу застёгиваться
Ты в это время ушла через балкон.	ты это время уйти балкон
Я ухожу, Борис, так больше не может продолжаться.	я уходить борис продолжаться
Нет. Это слишком просто.	нет это слишком просто
Ты не уйдешь, пока не расскажешь правду.	ты уйти пока рассказать правда
-Дай мне пройти! -Нет!	дать пройти нет
Невероятно! Я сплю!	невероятно я спать
-Открой дверь, Борис! -Нам надо объясниться.	открыть дверь борис мы объясниться
Все уже ясно.	весь ясно
Откройте дверь.	открыть дверь
-Оставьте нас! Идите к себе! -Но это его дом.	оставить мы идти себя но это дом
-Плевать! -Он псих! Он псих...	плевать он псих он псих
Откройте дверь, ради Бога! Откройте дверь!	открыть дверь ради бог открыть дверь
Я запарковался чуть подальше.	я запарковаться далёкий
-Давайте выпьем. -С удовольствием.	давать выпить с удовольствие
Какой-же он подлец.	какойж подлец
Вы не очень то вежливы с моим другом...	вы очень вежливый мой друг
У Вас прелестный друг, но у него слишком бурная жизнь. Понимаете?	у вы прелестный друг слишком бурный жизнь понимать
Шутите? Это самый спокойный человек.	шутить это самый спокойный человек
Предупреждаю, я вызову полицию! Или дверь разнесу.	предупреждать вызов полиция или дверь разнести
-Вы вовремя. Заходите. -Это так любезно.	вы вовремя заходить это любезно
А теперь, покиньте мой дом. Иначе, я вас вышвырну вон.	а теперь покинуть дом иначе вышвырнуть вон
Предупреждаю, я переверну весь дом.	предупреждать перевернуть весь дом
Дай мне ключ, я хочу уйти.	дать ключ хотеть уйти
-Хватит! -Мне нужна правда.	хватить я нужный правда
Если я скажу Вам правду, Вы оставите меня в покое?	если сказать вы правда вы оставить покой
Вы обо мне больше никогда не услышите.	вы о услышать
Хорошо, я скажу Вам правду.	хорошо сказать вы правда
Что Вы конкретно хотите знать? На какую тему?	что вы конкретно хотеть знать на какой тема
-Вы что, меня за идиота держите?! -Спрашивайте, я отвечу.	вы что идиот держать спрашивать ответить
Когда и как это началось у Вас с Евой?	когда это начаться вы ева
-Когда это началось? -Да.	когда это начаться да
-В июле. -Начало июля?	в июль начать июль
-Да, точно. -Я так и знал.	да точно я знать
-Да? -Как?	да как
-Что как? -Как это началось?	что как как это начаться
Э, ну... в лифте. В лифте.	э ну лифт в лифт
-В лифте? -Да.	в лифт да
Что произошло?	что произойти
Мы были в лифте. Нас зажали. Я не знаю, что произошло...	мы лифт мы зажать я знать произойти
Было жарко. Я чувствовал ее грудь своим телом, ее запах...	быть жарко я чувствовать грудь свой тело запах
Мне продолжать?	я продолжать
Дальше рассказывать?	далёкий рассказывать
-Продолжайте. -Этому типу нравится страдать.	продолжать это тип нравиться страдать
-Продолжайте. -Тогда я ее обнял и поцеловал.	продолжать тогда обнять поцеловать
Что дальше?	что далёкий
Хватит! Мне надоели ваши выходки.	хватить я надоесть ваш выходка
Успокойся, дорогая. Он имеет право знать правду.	успокоиться дорогой он иметь право знать правда
Вы тоже пьяны?	вы пьяный
-Вы занимались любовью? -В лифте?	вы заниматься любовь в лифт
Да, конечно.	да конечно
Это было не так уж легко. Представьте себе кабину...	это легко представить кабина
Словно я 10 лет занимался йогой...	словно 10 год заниматься йога
Все, Вам этого хватит?	весь вы хватить
-Вы потом встречались? -Все время. Как только Вы уезжали...	вы встречаться весь время как вы уезжать
Какой она была?	какой быть
Вы имеете в виду в постели? А, страстной.	вы иметь вид постель а страстный
Ваш друг очень странный...	ваш друг очень странный
Борис, хватит!	борис хватить
Ладно, вдоволь пошутили...	ладный вдоволь пошутить
Вы меня заставили говорить это.	вы заставить говорить это
Он Вас не слушает. Он любит мучить и себя, и меня. Он псих.	он вы слушать он любить мучить себя я он псих
-Что вы наделали? -Не злите его.	что наделать не злить он
Не двигайтесь, Борис! Предупреждаю, я рассержусь!	не двигаться борис предупреждать рассердиться
Ты мне надоел, Борис. Я больше не хочу тебя видеть, слышишь?	ты надоесть борис я хотеть видеть слышать
Замолчите.	замолчать
Мне надоело все это! Надоело! Это длится годами, но все! Конец!	я надоесть это надоесть это длиться годами весь конец
Мне очень жаль, я звоню в полицию.	я очень жаль звонить полиция
Да, да. Звоните в полицию. Хоть бы его забрали!	да да звонить полиция хоть забрать
Вы не знаете номер полиции?	вы знаете номер полиция
Давайте, звоните! Он меня достал.	давать звонить он достать
Сволочь. Я бросила все ради него! Я все отдала ему!	сволочь я бросить ради он я отдать он
Скажите это ему. Мне наплевать.	сказать это он я наплевать
Я его любила больше всех на свете. Я...	я любить свет я
Помогите мне, ради Бога.	помочь я ради бог
Ни одна женщина не будет его так любить.	ни один женщина любить
Помогите мне!	помочь я
Скорее!	скорее
Почему ты так смотришь? Ты думаешь, напугал меня?	почему смотреть ты думать напугать я
Заткнитесь!	заткнуться
Борис, прошу Вас, давайте поговорим, как разумные люди.	борис просить вы давать поговорить разумный человек
Чего тебе надо, Борис? Ты хочешь знать, не изменила ли я тебе с ним?	что ты надо борис ты хотеть знать изменить ты он
-Так вот, слушай! -Она ненормальная! Замолчите!	так вот слушай она ненормальный замолчать
Да, я тебе изменила!	да ты изменить
Как только ты уходил, я приходила к нему	как уходить приходить он
-И мы часами занимались любовью! -Ева!	и часами заниматься любовь ева
С тобой я не ощущала даже десятой доли того, что с ним!	с ты ощущать десять доля тот он
Он гениален! Он прекрасен! Это супермен!	он гениальный он прекрасный это супермен
Борис!	борис
На помощь! Помогите!	на помощь помочь
-Что происходит? -Не понимаю.	что происходить не понимать
Это парочка с 6-ого, у них все время так.	это парочка 6ий время так
Борис?	борис
Борис? Что случилось? Борис?	борис что случиться борис
Убирайтесь. Оставьте меня в покое.	убираться оставить покой
Что Вы с ним сделали?	что вы сделать
Ничего. Все нормально. Он слегка ударился...	ничто весь нормальный он слегка удариться
Он поправится.	он поправиться
Кажется, все нормально.	кажется нормальный
-Вы ему сделали больно. Что с ним? -Ну, хватит!	вы сделать больно что он ну хватить
-Вы его ранили! -Ну хватит! Оставьте меня!	вы ранить ну хватить оставить я
Негодяй! Грубиян! Вы ему сделали больно!	негодяй грубиян вы сделать больно
Все! Хватит! Они оба чокнутые!	весь хватить они оба чокнутый
Бориииис!	бориииис
-В чем дело? Что вы шумите? -Все в порядке! Я тебе все объясню.	в дело что шуметь весь порядок я ты объяснить
-Он плачет! -Что?	он плакать что
Он плачет!	он плакать
Ну, нет! Он не может так поступить! Это неудобно!	ну нет он поступить это неудобно
Борис, хватит плакать, прошу тебя, хватит.	борис хватить плакать просить ты хватить
Оставь меня. Не трогай!	оставить я не трогать
-Помогите мне его поднять. -Надо пересилить себя, старина.	помочь поднять надо пересилить себя старина
Приложите каплю усилия.	приложить капля усилие
-Не трогай меня! Отстань! -Он сердится на меня.	не трогать я отстать он сердиться я
-Я никогда не видела, чтоб он плакал! -Он это готовил для меня.	я видеть плакать он это готовить я
-Я не могу больше! -Я тоже!	я мочь большой я тоже
Что произошло? Как мы дошли до такого?	что произойти как дойти такой
Если б не он, я бы убил тебя, затем себя.	если б он убить ты затем себя
Так было бы лучше для всех.	так весь
Я должен кое-что объяснить.	я должный коечто объяснить
Я слушаю.	я слушать
Ты поймешь. Посмотри на нее! Ты думаешь, это женщина?	ты понять посмотреть нея ты думать это женщина
Я уже ничего не думаю. Но, на первый взгляд, да.	я думать но один взгляд да
-А что? Разве Ева не женщина? -Нет.	а что разве ева женщина нет
Ева для меня не женщина. Это остров, мой причал, мой дом.	ева женщина это остров причал дом
Заткнись.	заткнуться
Когда она меня подобрала, я был весь разломан.	когда подобрать весь разломать
Она меня вылечила, как мой папа.	она вылечить папа
У меня больше ничего в жизни не было.	у жизнь быть
Ничего.	ничто
Очень грустная история.	очень грустный история
Ева вселила в меня смелость рисовать.	ева вселить смелость рисовать
Он рисовал тайком.	он рисовать тайком
Я никогда этому не учился. Рисование меня успокаивало.	я это учиться рисование успокаивать
Это талантливый художник.	это талантливый художник
Да, это правда. То, что ты делаешь, это великолепно.	да это правда то делать это великолепно
Все это говорят. Ты далеко пойдешь.	весь это говорят ты далеко пойти
Идиоты! Запомни одну вещь - я никогда не брошу Еву!	идиот запомнить один вещь бросить ева
Никогда не брошу Еву!	никогда бросить ева
Я это запомню.	я это запомнить
-Ладно, надо что-нибудь придумать. -Да.	ладный чтонибыть придумать да
У тебя есть предложение?	у предложение
-Что? Кто? Я? Но на какую тему? -На тему Евы, тебя и меня.	что кто я но какой тема на тема ева я
-Борис, не начинай. -Помолчи! Это мужской разговор.	борис начинать помолчать это мужской разговор
Ну?	ну
Вот, что я предлагаю. Ты вернешься к себе с Евой.	вот предлагать ты вернуться ева
Я завтра уеду очень далеко, чтоб забыть все это.	я завтра уехать очень далеко забыть это
Когда я вернусь, обещаю больше никогда не смотреть на нее.	когда вернуться обещать смотреть нея
Не разговаривать с ней, даже не здороваться.	не разговаривать она здороваться
Если этого не достаточно - я готов переехать на другой конец Парижа.	если достаточно готовый переехать конец париж
Если мне не придется уехать в США, я буду тебе очень признателен.	если прийтись уехать сша быть ты очень признательный
-Как тебе мое предложение? -Нет.	как ты мой предложение нет
Это не сработает. Как только я уеду.	это сработать как уехать
Она приедет повидать тебя, и все начнется заново.	она приехать повидать ты начаться заново
Она без ума от тебя. Это очевидно.	она ум ты это очевидно
Что ты с ней сделал? Как она оказалась в таком состоянии?	что сделать как оказаться такой состояние
Ничего! Честно! Пусти меня!	ничто честно пустить я
-В чем твой секрет? -Мой секрет?	в твой секрет мой секрет
Да. Почему все женщины без ума от тебя?	да почему женщина ум ты
Это сексуальность, интеллигентность? Что это? Что?	это сексуальность интеллигентность что это что
Не знаю. Это от природы. Я понятия не имею.	не знать это природа я понятие иметь
Это дар, как у тебя, например, досаждать людям.	это дар ты например досаждать человек
Да, но я страдаю, как проклятый!	да страдать проклятый
Малышка! Ангелочек! Что он с тобой сделал?	малышок ангелочек что ты сделать
Почему?	почему
Почему мы? Почему ты вторгся в нашу жизнь, чтоб разрушить ее?	почему мы почему вторгнуться наш жизнь разрушить она
Что мы тебе сделали? Мы тебе ничего не делали!	что ты сделать мы ты делать
Тебя привлекает зло! Ты извращенец, нечисть, хищник, ты дьявол!	ты привлекать зло ты извращенец нечисть хищник дьявол
Борис!	борис
Да.	да
-Я ухожу. -Хорошо, дорогая. Иду.	я уходить хорошо дорогой идти
Не притворяйся, будто не понимаешь. Я ухожу от тебя.	не притворяться понимать я уходить ты
Ты же не можешь так поступить?	ты мочь поступить
Если ты хочешь себя погубить, это твое дело. Я люблю тебя.	если хотеть погубить это твой дело я любить ты
-Но я молода и хочу жить. -Я тоже!	но молодой хотеть жить я тоже
Ева!	ева
Я обдумала все. Это наш последний шанс. Дай мне уйти.	я обдумать весь это наш последний шанс дать уйти
Ты его любишь?	ты любить
Ты хорошая девушка, ты не хочешь жить во лжи. Да?	ты хороший девушка хотеть жить ложь да
Послушай, ты можешь с ним встречаться. Вы сходите на танцы.	послушать мочь встречаться вы сходить танец
Она это любит, а я нет. Меня тошнит от этих светских вечеров.	она это любить нет я тошнить этот светский вечер
Я начинаю пить, потом начинаю делать гадости.	я начинать пить начинать делать гадость
Я это понял.	я это понять
Прости меня!	простить я
Ева, я хочу, чтобы ты была счастлива, чтобы ты цвела.	ева хотеть счастливый цвести
Многие так живут в Париже.	многие жить париж
Хочешь, чтобы мы жили вместе? Да?	хотеть жить вместе да
Скажи честно. Мы - соседи по площадке. Это естественно.	сказать честно мы сосед площадка это естественно
Что скажешь?	что сказать
Он согласен!	он согласный
Мы будем хорошими друзьями. Видишь, как мы ладим.	мы быть хороший друг видеть ладить
Он хороший парень, от него хорошо пахнет.	он хороший парень пахнуть
Он розовый, как попка ребенка.	он розовый попка ребёнок
У меня идея! Давайте наймем дом на окраине Парижа.	у идея давать нанять дом окраина париж
Ты же любишь пригород.	ты любить пригород
Летом, по вечерам будем сидеть в саду под старым деревом.	летом вечер быть сидеть сад старое дерево
Говорить о философии, литературе, о жизни.	говорить философия литература жизнь
Ты будешь напевать на кухне, моя посуду.	ты быть напевать кухня посуда
Затем, ты присоединишься к нам с бутылкой сивухи.	затем присоединиться мы бутылка сивуха
-Апельсинового сока. -Чего?	апельсиновый сок что
Пусть лучше это будет апельсиновый сок.	пусть это апельсиновый сок
Ладно, с апельсиновым соком.	ладный апельсиновый сок
Будем там сидеть, как 3 идиота.	быть сидеть 3 идиот
Смотреть на звезды и слушать звуки ночи.	смотреть звезда слушать звук ночь
Я нес чепуху, говорил неизвестно что.	я нести чепуха говорить неизвестно что
-Чтобы удержать ее. -Ну что теперь?	чтобы удержать она ну теперь
Если ты еще раз дотронешься до моей жены, я тебя убью.	если дотронуться мой жена убить
Ладно.	ладный
Иди поговори с ней. Сделай, чтоб она осталась. Давай, бегом.	идти поговорить она сделать остаться давать бегом
-Но что я ей скажу? -Что хочешь.	но сказать что хотеть
Это несерьезно. Вы не можете меня оставить. Увезите его, прошу Вас.	это несерьёзно вы мочь оставить увезти он просить вы
Нет, Ян. Я должна, наконец, уйти. Займитесь им. Вы ему нужны.	нет ян я должный наконец уйти заняться имя вы нужный
-Я доверяю Вам его. -Спасибо, это очень мило.	я доверять вы он спасибо это очень мило
-Она ничего не хочет знать. -Ева, я покончу с собой.	она хотеть знать ева покончить себя
-Если ты уйдешь. Я убью себя! -Ты что, будь же разумным.	если уйти я убить себя ты что быть разумный
Я способен на это. Я выброшусь.	я способный это я выброситься
Хороший шантаж, трогательно.	хороший шантаж трогательно
Ева, если ты уйдешь, я выброшусь!	ева уйти выброситься
Я предупредил тебя, предупредил!	я предупредить ты предупредить
Ева, я прыгну.	ева прыгнуть
Я сделаю это.	я сделать это
Этот идиот сделает это!	этот идиот сделать это
Еваааа!	еваааа
-Боже мой! -Я припаркуюсь и приду.	бог мой я припарковаться прийти
Евааа!	евааа
Борис, Борис, остановись.	борис борис остановиться
Не подходи, я спрыгну! Не подходи!	не подходить спрыгнуть не подходить
Борис. Остановись! Ради всего святого!	борис остановиться ради святой
Скажи мне правду! Ты мне с ним изменяла?	сказать правда ты изменять
Я все придумал! Ты меня заставил!	я придумать ты заставить
Тебя не спрашивали!	ты спрашивать
Нет же! Я тебе никогда не изменяла!	нет же я ты изменять
Мы же поклялись не врать друг другу!	мы поклясться врать друг друг
Я тебе никогда не врала! Борис, я тебя люблю!	я ты врать борис любить
Видишь, она тебя любит! Я тоже тебя люблю!	видеть любить я любить
Обещай мне, что между вами все кончено!	обещать я вы конченый
Клянусь! Клянусь тебе.	клясться клясться ты
