cleaned_text	lemm_text
Мама, где платье, которое мне дала Мартина?	мама платье который дать мартин
Куда ты положила платье Мартины?	куда положить платье мартин
На помойку - там место этой мерзости!	на помойка место мерзость
Кто тебе разрешил?	кто ты разрешить
Мне хочется тебя треснуть!	я хотеться треснуть
Я не хочу, чтобы моя дочь одевалась, как шлюха! Всё!	я хотеть дочь одеваться шлюха весь
Вы, обе, не начинайте!	вы оба начинать
Скажи ей, чтобы угомонилась! Ей нечем заняться!	сказать она угомониться она нечего заняться
Это мой дом!	это дом
Она всё время роется в моих вещах.	она весь время рыться мой вещь
Где письма Бернара? А фотографии?	где письмо бернар а фотография
- Какие письма? - Притворяется дурочкой.	какой письмо притворяться дурочка
Ты хочешь меня с ума свести? Мне нужны мои письма.	ты хотеть ум свести я нужный мой письмо
Отдай мне эти письма.	отдать письмо
Я давно порвала их.	я давно порвать они
Прекратите, вы, обе!	прекратить вы оба
Ты их порвала? Сейчас получишь! Отдавай их!	ты порвать сейчас получить отдавать они
Отдай их мне!	отдать я
Отдай мне письма.	отдать письмо
Оставь мать в покое!	оставить мать покой
Отдай мне письма!	отдать письмо
Ты хочешь убить меня? Ну, давай, шлюха!	ты хотеть убить я ну давать шлюха
Я устала от этой жизни, слышишь меня?	я устать жизнь слышать я
Лучше умереть! Вот, что я получаю от детей!	хороший умереть вот получать ребёнок
Вам не остановиться! Посмотрите на себя!	вы остановиться посмотреть себя
Ты с ума сошла?	ты ум сойти
Да, я схожу с ума!	да сходить ум
Я скоро свалюсь замертво! Слышите меня?	я скоро свалиться замертво слышать я
Успокойся.	успокоиться
Иди к себе.	идти себя
- Ты всё сказала? - С каждым днём всё хуже.	ты весь сказать с каждый днём весь худой
Успокойся.	успокоиться
- Я не заслужила этого. - Пойдём, ты ляжешь.	я заслужить это пойти лечь
Это должно прекратиться!	это должный прекратиться
С меня - хватит!	с хватить
Вы обе обезумели!	вы оба обезуметь
Убирайся! К чёрту!	убираться к чёрт
Я тебя прикончу!	я прикончить
Идём, ложись. Я приготовлю тебе чай.	идти ложиться я приготовить ты чаять
Я не сумасшедшая. С меня достаточно.	я сумасшедший с достаточно
Успокойся. Хочешь сигарету?	успокоиться хотеть сигарета
Просто сериал какой-то.	просто сериал какойтый
Сядь.	сесть
Говоришь, что я ненормальная - но посмотри на себя.	говорить ненормальный посмотреть себя
Я не набрасываюсь на людей.	я набрасываться человек
- Ты нашла папу? - А ты убрала свою комнату?	ты найти папа а убрать комната
Здесь всё прекрасно, как всегда.	здесь весь прекрасно всегда
Роберт дома?	роберт дом
Нет, он звонил. Он репетирует до ночи.	нет звонить он репетировать ночь
Понимаю.	понимать
Он совсем помешался. Домой только спать приходит.	он помешаться домой спать приходить
Бросил нас здесь, как собак.	бросить здесь собака
Я знаю.	я знать
Я тоже ухожу. Я не обязана здесь сидеть.	я уходить я обязать сидеть
- Куда ты идёшь? - Не знаю. Подальше отсюда.	куда идти не знать далёкий отсюда
- Ты снова хочешь меня расстроить. - Отстань.	ты снова хотеть расстроить отстать
- Скажи мне, куда ты идёшь. - Не знаю.	сказать я идти не знать
Куда-нибудь.	куданибудь
- Кто хочет сыра? - Не хочешь?	кто хотеть сыр не хотеть
Нет, от него полнеют.	нет полнеть
- Хочешь сыра? - Да.	хотеть сыр да
Сыра много.	сыр много
Нужна тарелка?	нужный тарелка
Мы собираемся взлететь.	мы собираться взлететь
- Нам больше достанется. - Потом проголодаетесь.	мы достаться потом проголодаться
Пиво есть?	пиво есть
Я собираюсь оглушить вас взрывом!	я собираться оглушить взрыв
Это будет ужасно.	это ужасно
Следите за пробкой!	следить пробка
А как насчёт песни для дорогого...Анджело?	а насчёт песнь дорогогоанджело
Не стесняйтесь.	не стесняться
Я устала. И пьяна.	я устать и пьяный
- Что ты делаешь? - Не знаю.	что делать не знать
Куда мы идём?	куда идти
Что ты хочешь?	что хотеть
Я разбудила тебя?	я разбудить ты
Не так уж и поздно.	не поздно
Приезжай. Нет, я не имею в виду секс.	приезжать нет иметь вид секс
- Ты прилёг? - Что ты делаешь?	ты прилечь что делать
Как дела?	как дело
Пришла послушать тебя.	пришлый послушать ты
- Нельзя немного поспать? - Я мешаю?	нельзя немного поспать я мешать
Я просто разбит.	я просто разбитый
Мартине не нравятся сони.	мартин нравиться соня
- Я не спал прошлую ночь. - Как так?	я спасть прошлый ночь как так
Угадай... Из-за этой гулянки за дверью.	угадать изз гулянка дверь
Хорошо, хорошо.	хорошо хорошо
И вы тоже.	и тоже
Стоило отойти позвонить - а ты уже с Сюзанной.	стоить отойти позвонить сюзанна
У Лемма есть сигареты.	у лемма сигарета
Вроде бы это - настоящая любовь.	вроде это настоящий любовь
Тебе повезло. Он - калека.	ты повезти он калека
- Какой я калека? - Именно.	какой калека именно
Чем это я отличаюсь от других парней?	чем это отличаться другой парный
- Ты знаешь. - Возьми.	ты знаешь взять
Даже интересно, кто из нас больше калека.	даже интересно калека
Уходишь?	уходить
- Вы вдвоём разберётесь. - Здесь нечего разбираться.	вы вдвоём разобраться здесь нечего разбираться
Я возвращаюсь к своему мужчине.	я возвращаться свой мужчина
Ну хоть кому-то везёт.	ну комуть везти
<i>Хочешь, я отведу тебя домой?</i>	iхотеть отвести домойi
<i>Мне не хочется идти домой.</i>	iмна хотеться идти домойi
<i>- Сколько ты не была дома? - Уже не знаю.</i>	i сколько дом уже знаюi
Это и меня касается.	это касаться
Успокойся.	успокоиться
Ты часто о нем думаешь?	ты часто немой думать
Да, иногда.	да иногда
Всё это в прошлом.	весь это прошлое
Я глупо себя с ним вела.	я глупо вести
Не понимала.	не понимать
- Как его звали? - Люк.	как звать люк
- Он был красивый? - Пожалуй, да.	он красивый пожалуй да
Немного не в моём вкусе. Но, да, он был красивый.	немного мой вкус но да красивый
Ты испугала меня.	ты испугать я
Ты - дрянь! Ты заплатишь за это!	ты дрянь ты заплатить это
Вот мы и пришли Соизволили появиться.	вот прислать соизволить появиться
А как тебе такое представление?	а ты такой представление
Смотри, что ты с матерью делаешь!	смотреть матерь делать
Что мы от тебя получили! Извинись!	что получить извиниться
- Мне было здесь плохо! - Она хочет убить меня!	я плохо она хотеть убить я
Ты нас добиваешь, из-за того, что тебе было плохо!	ты добивать изз тот ты плохо
На коленях проси прощения!	на колено просить прощение
Это ты виноват! Ненавижу тебя!	это виноватый ненавидеть ты
Я покончу с собой, но сначала вас убью!	я покончить себя сначала убить
Моя дочь - монстр.	мой дочь монстр
Да - монстр! И что ?	да монстр и
Нечего было рожать меня!	нечего рожать я
Я заставлю тебя подавиться этими словами!	я заставить подавиться этот слово
Заткнись, подонок! Ты - ещё хуже её!	заткнуться подонок ты ещё худой её
- Я отдала тебе всё. - Ты подавишься своими словами!	я отдать ты весь ты подавиться свой слово
Твой психоаналитик стоил мне целого состояния.	твой психоаналитик стоить целое состояние
Подавитесь этим психоаналитиком! Я не нуждаюсь в помощи!	подавиться это психоаналитик я нуждаться помощь
Я отремонтировала квартиру, чтобы ты осталась со мной.	я отремонтировать квартира остаться я
Потому, что я люблю тебя! Почему ты меня не любишь?	потому любить ты почему любить
Она не любит меня!	она любить я
Иди в свою комнату! Будешь иметь дело со мной!	идти комната быть иметь дело я
Нечего было рожать меня! Какая мерзость - заводить детей!	нечего рожать я какой мерзость заводить ребёнок
Я во всём ей потакала.	я весь потакать
Чтобы только она была счастлива здесь.	чтобы счастливый здесь
Я ухожу. Вернусь к шести часам.	я уходить вернуться шесть часы
Куда ты идёшь?	куда идти
Мы идём с твоей тётей привести в порядок могилы.	мы идти твой тётя привести порядок могила
Желаю весело провести время. Дедушке будет приятно!	желать весело провести время дедушка приятно
Я тебя не приглашаю.	я приглашать
Я бы и не пошла. Пойду туда только на твои похороны.	я пошлый пойти туда твой похороны
Тебе нужно посетить парикмахера.	ты нужно посетить парикмахер
Для чего?	для что
Для детей, хотя бы. И для самой себя.	для ребёнок хотя бы и самый себя
Иди, убери свою комнату.	идти убрать комната
Я хочу поговорить с тобой.	я хотеть поговорить ты
Я решила.	я решить
Я уйду в интернат.	я уйти интернат
Я не могу так жить.	я мочь жить
Мы только мучаем друг друга.	мы мучаемый друг друг
Я не выношу её.	я выносить её
Лучше, если я уйду. Согласен?	хороший уйти согласный
Думаешь, ты сможешь жить в интернате?	думать смочь жить интернат
Тебе будет трудно.	ты трудно
Буду приходить на выходные. Время идёт быстро.	быть приходить выходной время идти быстро
Буду видеть её только по выходным. Может, мы сможем поладить.	быть видеть её выходной мочь смочь поладить
И тебе будет спокойнее.	и ты спокойный
Подумай как следует.	подумать следовать
Я подумала. И приняла решение.	я подумать и принять решение
Ведь другого выхода нет.	ведь другой выход нет
Школу я всё-равно провалила. Я не ходила туда.	школа всёравно провалить я ходить туда
Прогуливала уроки.	прогуливать урок
Иногда мне казалось, что я убиваю себя, понимаешь?	иногда казалось убивать себя понимать
Иногда мне не хочется жить.	иногда хотеться жить
Почему ты говоришь это?	почему говорить это
Я пойду.	я пойти
Хотела сказать.	хотеть сказать
Ты даже не пытаешься понять меня.	ты пытаться понять я
Никогда не пытался.	никогда пытаться
Разве ты не видишь, как я несчастна?	разве видеть несчастный
Мне хорошо, только когда я с парнем.	я хорошо парень
Не проси меня понять это. Это невозможно понять.	не просить понять это это невозможно понять
Я знаю.	я знать
Это всё, что я хотела сказать.	это весь хотеть сказать
Что ты здесь делаешь?	что делать
Я думала, ты в интернате.	я думать интернат
Я приезжаю на выходные. В Париже намного веселее.	я приезжать выходной в париж намного весёлый
Подожди...	подождать
Что эта дрянь здесь делает?	что этот дрянь делать
Не злись, Люк.	не злиться люк
Она шпионит! Нечего бегать за мной!	она шпионить нечего бегать я
Мы ещё увидимся.	мы ещё увидеться
- Примерь это для меня. - Он просто отличный.	примерить это я он просто отличный
Нравится?	нравиться
Не смотри так мрачно.	не смотреть мрачно
Поцелуй меня.	поцелуй я
Обиделась на меня?	обидеться я
Нет. Из-за чего обижаться?	нет изз обижаться
Он был свободен.	он свободный
Ты его любишь?	ты любить
У меня так впервые.	у впервые
Ещё не спишь?	ещё спать
Ты опять этим занималась, сука!	ты это заниматься сук
Ты - задница!	ты задница
Мама!	мама
И кто это был на этот раз, сука?	и это раз сук
Это было не с тобой! Ты ревнуешь?	это ты ты ревновать
Ты ещё пожалеешь!	ты ещё пожалеть
Задница!	задница
- Ты просто - ничтожество! - Я покажу тебе!	ты просто ничтожество я показать ты
Дерьмо! Всё из-за твоей проклятой мамочки!	дерьмо весь изз твой проклятый мамочка
Пусть она уйдёт! Уйди в свою комнату!	пусть уйти уйти комната
Уйди, сука!	уйти сук
- Она думает - какая я крутая! - Уберись!	она думать крутой убраться
УбирайсЯ к себе к себе! Не желаю видеть твою морду!	убираться себя не желать видеть твой морда
Грязная шлюха!	грязный шлюха
Задница!	задница
В чём дело?	в что дело
Что случилось?	что случиться
Я хочу, чтобы ты всегда был со мной.	я хотеть я
Это потому, что я ушёл один?	это потому уйти один
Не бросай меня.	не бросать я
Жан-Пьер.	жанпьер
Я не брошу тебя.	я бросить ты
Я не хочу, чтобы ты так плакала.	я хотеть плакать
Не хочу видеть, как тебе плохо.	не хотеть видеть ты плохо
Хочешь пройтись? Пойдём.	хотеть пройтись пойти
Теперь хочешь домой?	теперь хотеть домой
<i>Ты хотел поговорить со мной?</i>	iты хотеть поговорить мнойi
Мне нужно с тобой поговорить. Сюзанна говорит, что ты бьёшь её.	я нужно ты поговорить сюзанна говорить бить её
<i>Мы обычно принимаем её друзей в прихожей.</i>	iмы обычно принимать её друг прихожейi
Это не смешно. Хочешь посмотреть её ушибы?	это смешно хотеть посмотреть её ушиб
Или ты оставишь её в покое - можешь игнорировать её....	или оставить её покой мочь игнорировать её
Можешь заботиться о ней - это более нормально.	мочь заботиться это нормальный
Или тебе придётся встретиться со мной.	или ты прийтись встретиться я
Не обижайся, но встречаться с каждым, с кем она гуляет - времени не хватит.	не обижаться встречаться каждый кто гулять время хватить
Она не сказала тебе, что у нас всё серьёзно?	она сказать ты весь серьёзно
Ты не первый. Не хочу обижать тебя, но сестра у меня - непостоянная.	ты один не хотеть обижать ты сестра непостоянный
Сердце у неё - как флюгер.	сердце она флюгер
Сейчас - это ты. Ты симпатичный.	сейчас это ты ты симпатичный
Но через пару месяцев - будет кто-то другой.	но пара месяц ктоть другой
Уверен, что это - неправда.	уверенный это неправда
Сюзанна должна была сказать тебе.	сюзанна должный сказать ты
Я бы хотел, чтобы она успокилась и оставила нас в покое.	я хотеть успокиться оставить покой
И позволила мне заняться своими делами.	и позволить заняться свой дело
Думаю, ты не понял.	думать понять
Ты знаешь...	ты знаешь
Я в довольно трудном положении.	я довольно трудный положение
Я не один. Здесь ещё моя мать.	я один здесь ещё мать
Для неё важен только брак.	для она важный брак
И чтобы невеста была невинна.	и невеста невинный
И что ты предлагаешь?	и предлагать
Я очень люблю свою сестру...	я очень любить сестра
Но я всегда буду защищать свою мать.	но быть защищать мать
- Что будем делать? - Будем искать.	что быть делать быть искать
Ты собираешься обойти всё?	ты собираться обойти весь
Мы найдём место.	мы найти место
С меня хватит.	с хватить
С тобой и правда трудно.	с ты правда трудно
Можно снять дешёвую комнату.	можно снять дешёвый комната
Сколько мы потратили времени. Это - невозможно.!	сколько потратить время это невозможно
У тебя и правда - плохой характер.	у правда плохой характер
Прекрати! Всё это меня с ума сводит!	прекратить весь это ум сводить
- Попробуем ещё здесь. - Я подожду.	попробовать ещё здесь я подождать
- Идёшь? - Нет. С меня хватит.	идти нет с хватить
Ты идёшь?	ты идти
Всё хорошо?	весь хорошо
Не смотри так мрачно.	не смотреть мрачно
С воротником лучше.	с воротник хороший
- Это - тебя. - Кто это?	это ты кто это
Я не спросила.	я спросить
Люк, как ты узнал, что я здесь?	люк узнать здесь
Это будет трудно.	это трудно
Хорошо. В кафе через час.	хорошо в кафе час
Хорошо.	хорошо
- Кто это? - Друг.	кто это друг
Это мой свадебный венок Пусть он принесёт тебе удачу.	это свадебный венка пусть принести ты удача
Как маленький ангел. Но в жизни она - не такая.	как маленький ангел но жизнь такой
Будь добра, свари мне кофе.. Ты знаешь, где он.	быть добро сварить кофе ты знаешь он
Тебе не кажется, что ты уже достаточно выпила кофе?	ты кажется достаточно выпить кофе
Маленькой девочкой, ты была такая милая.	маленькая девочка такой милый
Когда тебя оставляли одну на улице...	когда оставлять один улица
Твой отец боялся, что тебя могут украсть.	твой отец бояться мочь украсть
Он обожал тебя.	он обожать ты
Не могу понять, почему он ушёл.	не мочь понять почему уйти
Я понимаю... и не понимаю...	я понимать понимать
Но он всё-равно любит нас.	но всёравно любить мы
Ты думаешь, мне нравится, что брат бьёт тебя?	ты думать нравиться брат бить ты
Перестань.	перестать
Ему кажется - он помогает. Но ему не занять место отца.	он кажется помогать но занять место отец
Я заболевала, когда отец был строг с тобой.	я заболевать отец строгий ты
Ты была его любимицей. Дай мне сказать.	ты любимица дать сказать
Ты и твой брат - можете не любить меня...	ты твой брат мочь любить я
Но твой отец меня любил и всё ещё любит. Я - его юность.	но твой отец любить весь ещё любить я юность
Перестань думать об этом. Думай о себе.	перестать думать это думать себя
Слишком поздно. Я всегда беспокоилась о других.	слишком поздно я беспокоиться другой
Ты подстригся?	ты подстричься
Я люблю тебя, Сюзанна. Никогда не переставал любить.	я любить ты сюзанна никогда переставать любить
А ты знаешь про Анну?	а знаешь анна
Это не имеет значения. Это было от отчаяния.	это иметь значение это отчаяние
Я не это имела в виду.	я это иметь вид
Она не смогла пережить разрыв с тобой.	она смочь пережить разрыв ты
На той неделе она улетела в Англию с одним парнем.	на тот неделя улететь англия один парень
- Через неделю я выхожу замуж. - Ты меня больше не любишь?	через неделя выходить замуж ты любить
Месяц назад я полностью от этого избавилась.	месяц назад полностью избавиться
Я люблю тебя.	я любить ты
Ничего не могу поделать.	ничто мочь поделать
Мы можем начать снова. Ещё не поздно.	мы мочь начать снова ещё поздно
Невозможно.	невозможно
Я не хочу причинить ему боль.	я хотеть причинить боль
Я больше не хочу постоянно ранить людей.	я хотеть постоянно ранить человек
Он не сможет любить тебя так, как я люблю.	он смочь любить так любить
Сейчас даже больше.	сейчас большой
Но я изменилась.	но измениться
Я уже не та.	я тот
- Я не смогу дать тебе счастье. - Но я смогу.	я смочь дать ты счастие но смочь
Не знаю, смогу ли я быть счастлива.	не знать смочь счастливый
Единственный раз это было - в Куршевеле - помнишь?	единственный это куршевель помнить
Я была так счастлива. Мне казалось - это сон.	я счастливый я казалось это сон
Мне даже хотелось, чтобы мы вместе разбились на санях.	я хотеться вместе разбиться сани
Я знаю, что после этого...	я знать это
Нет, это невозможно.	нет это невозможно
Может быть, я и не жду настоящего счастья с ним.	мочь быть ждать настоящий счастие он
Но я впервые успокоилась после нашего разрыва.	но впервые успокоиться наш разрыв
Это важно.	это важный
Но не достаточно.	но достаточно
Я снова сделаю тебя 15-летней.	я снова сделать 15летний
Мне уже не 15.	я 15
Не могу поверить. Снова мечтаешь?	не мочь поверить снова мечтать
Никогда не видел ничего подобного.	никогда видеть подобный
Шутишь со всеми, и вдруг раз - ушла.	шутить весь уйти
У меня голова болит.	у голова болеть
Это от шампанского.	это шампанский
Нет. Из-за глаз. У меня плохое зрение.	нет изз глаз у плохой зрение
- Нужно носить очки. - Очки!	нужно носить очки очки
<i>Ты видел Жан-Пьера?</i>	iты видеть жанпьераi
- Сколько ты уже женат? - 6 месяцев.	сколько женатый 6 месяц
У тебя нет для него работы? Он тревожит меня.	у работа он тревожить я
Ты мне надоедаешь.	ты надоедать
Этому юноше я не нужен.	это юноша нужный
- Какое скромное декольте! - Руки!	какой скромный декольте рука
- А ты ведь бил свою сестру. - Я никогда не бил сестру.	а бить сестра я бить сестра
Но иногда мне хотелось укусить её - такая нежная у неё кожа.	но хотеться укусить её такой нежный она кожа
И она так хорошо пахнет.	и пахнуть
Она хорошо пахнет!	она пахнуть
А ты ревнуешь сестру? Роберт ревнует.	а ревновать сестра роберт ревновать
Да, ведь существует влечение...	да существовать влечение
Между братом и сестрой.	между брат сестра
Я не мешаю?	я мешать
Я слышу, ты говоришь, гадости про Роберта.	я слышать говорить гадость роберт
Мишель изменился.	мишель измениться
Он завидует моему успеху.	он завидовать мой успех
А я ещё только начинаю. Я покажу им всем.	а ещё начинать я показать весь
Претенциозный тип.	претенциозный тип
Можно сказать.	можно сказать
Фанни, что ты там делаешь? Иди сюда.	фанни делать идти сюда
Моя жена! Ты украл мой талант. Не укради жену.	мой жена ты украсть талант не украсть жена
<i>- Ей нравятся вульгарные типы. - Я люблю только одного.</i>	i она нравиться вульгарный тип я любить одногоi
<i>Тебе повезло.</i>	iтеб повезлоi
Ты не обращаешь на меня внимания?	ты обращать внимание
Я люблю всё это.	я любить весь это
Двадцать лет работы.	двадцать год работа
- Моя жена красива. - Очень.	мой жена красивый очень
А твоя мама?	а твой мама
Привет, красавчик.	привет красавчик
Гладить кого-нибудь по голове - это так чувственно.	гладить когонибудь голов это чувственно
Гладить ноги - тоже.	гладить нога тоже
Я хорошо воспитал свою сестру.	я воспитать сестра
Она пахнет, как потерянная невинность юности.	она пахнуть потерянный невинность юность
Она хорошо пахнет.	она пахнуть
Мой зять - интеллектуал с левым уклоном.	мой зять интеллектуал левый уклон
Вы должны понюхать мою сестру.	вы должный понюхать мой сестра
Да, очень приятный аромат.	да очень приятный аромат
Ну и как Мюнхен?	ну мюнхен
Слишком тяжёлый и медленный.	слишком тяжёлый медленный
Черезчур богатый, толстый, и провинциальный.	черезчура богатый толстый провинциальный
Ты видел выставку Пикассо?	ты видеть выставка пикассо
Я пробежался - как по Лувру, в этой картине Годара -<i> Банда аутсайдеров.</i>	я пробежаться лувр картина годар i банда аутсайдеровi
Не думал, что это так плохо.	не думать это плохо
Его ранние работы были не плохи.	он ранний работа плохой
Не любите Пикассо?	не любить пикассо
Не очень. Он переоценен.	не очень он переоценить
Этот миф о великом мальчике- рисовальщике. Но он не Энгр.	этот миф велик мальчик рисовальщик но энгра
- Но они же не были ровесникам. - Что ты имеешь в виду?	но ровесник что иметь вид
В Барселоне Пикассо было всего 9 или 10.	в барселона пикассо 9 10
И мне не нравится, что он поддерживал Аполлинера...	и нравиться поддерживать аполлинер
Против Руссо-Таможенника.	против руссотаможенник
Из них двоих Руссо ,безусловно, был лучшим художником.	из двое руссо безусловно хороший художник
Не так всё просто. Это было не так.	не весь просто это так
- Ты там был? - Я читал об этом. Это известно.	ты быть я читать это это известно
Ну, началось.	ну начаться
- А, ты читал. - Удивлены?	а читать удивить
Нет. Этот миф о старике...	нет этот миф старик
Всё ещё молодом в 90 лет и умирающим в расцвете сил...	весь ещё молодой 90 год умирать расцвет сила
Об его мазне, украденной из <i>Валори.</i>	о мазня украсть iвалориi
Его мазне?	он мазня
Вы бывали в <i>Валори?</i>	вы бывать iвалориi
Да, я купил там глиняную посуду для матери. Ужасно!	да купить глиняный посуда матерь ужасно
<i>От Пикассо!</i>	iот пикассоi
Этот парень слишком много себе позволяет!	этот парень слишком позволять
А тебе нравится Пикассо?	а ты нравиться пикассо
Да. Я видела все выставки Пикассо.	да я видеть выставка пикассо
Но её любимый художник ...	но её любимый художник
Боннар.	боннары
Он чувственный.	он чувственный
Ты любишь чувственность, да?	ты любить чувственность да
Мне нравятся вещи, которые длятся недолго.	я нравиться вещий который длиться недолго
Именно поэтому мне нравится чувственность.	именно поэтому нравиться чувственность
Мне нравится её недолговечность...	я нравиться её недолговечность
В картинах, в произведениях искусства ...	в картина произведение искусство
Я не люблю прошлое. Это скучно.	я любить прошлое это скучно
Я люблю мимолётные вещи.	я любить мимолётный вещий
"Она говорит ""мимолётность,"" как будто говорит ""мама."""	она говорить мимолётность говорить мама
Где мама?	где мама
- Чем ты занимаешься? - Я - колорист.	чем заниматься я колорист
- А чем занимается колорист? - Красками.	а заниматься колорист краска
Правда, что это за работа?	правда это работа
Я корректирую репродукции картин.	я корректировать репродукция картина
Репродукции. Даже не оригиналы.	репродукция даже оригинал
У тебя, должно быть, ловкие руки.	у ты должный быть ловкий рука
Это художественная, а не ручная работа.	это художественный ручной работа
Нет, он - простой рабочий.	нет простой рабочий
Конечно, он работает руками.	конечно работать рука
- Хотите коньяка? - Выпьем ещё?	хотеть коньяк выпить ещё
Это ручная работа.	это ручной работа
Мне не нравится, когда он трогает её.	я нравиться трогать её
Просто лапает её.	просто лапать её
У него грязные руки.	у грязный рука
Не трогай мою сестру.	не трогать мой сестра
Не трогай. Это беспокоит меня.	не трогать это беспокоить я
Прекрати.	прекратить
Ты видишь, как он близок с сестрой?	ты видеть близкий сестра
Думаю, это хорошо.	думать это хорошо
Совсем не так, как мы.	совсем так мы
У них совершенно разное воспитание.	у совершенно разный воспитание
Я еле держусь на ногах.	я еле держаться нога
А с Мишелем тебе это не сделать?	а мишель ты это сделать
Бедный Жан-Пьер.	бедный жанпьер
А что насчёт приятеля Жан-Пьера?	а насчёт приятель жанпьер
Роман, который с большими ногами. Ты с ним этим занималась?	роман который больший нога ты это заниматься
Что ты говоришь?	что говорить
<i>Оставь её в покое.</i>	iоставить её покоеi
Вы не меняли замки.	вы менять замок
Хорошо. Тогда мне не нужен слесарь.	хорошо тогда нужный слесарить
Могу я зайти?	мочь зайти
Это - столовая.	это столовый
Извините. Не ожидал застать такое изысканное общество.	извинить не ожидать застать такой изысканный общество
У вас здесь будет 60 футов. Всё полностью открывается.	у 60 фут весь полностью открываться
Извините, но договор аренды заканчивается.	извинить договор аренда заканчиваться
Мы не долго. Не обращайте внимания.	мы долго не обращать внимание
Это - мастерская.	это мастерский
Двери открыты. Здесь можно поставить машинки.	дверь открытый здесь поставить машинка
Вы получаете всё это.	вы получать весь это
Около 50 футов. Чердаком почти не пользовались.	около 50 фут чердак пользоваться
Много места.	много место
Это пока ещё твой дом. Имей уважение.	это пока ещё твой дом иметь уважение
Да, но договор заканчивается. И я показываю помещение.	да договор заканчиваться и показывать помещение
Но ты права. Это мой дом. Я хочу перекусить.	но право это дом я хотеть перекусить
Немного пуддинга.	немного пуддинга
Могу я спокойно поесть?	мочь спокойно поесть
Знаю тебя. Ты срываешься в 2 секунды...	знать ты ты срываться 2 секунда
Давай не будем.	давать быть
Извиняюсь.	извиняться
Я не знал, что помешаю празднику.	я знать помешать праздник
Думал, что найду пустой дом.	думать найти пустой дом
Вы не помешали.	вы помешать
А, Вы, наверное, шурин.	а вы наверное шурин
Брат леди.	брат леди
Мне кажется, мой сын женился и на Вас, и на Вашей сестре.	я кажется сын жениться вы ваш сестра
Поинтересуйтесь у него. В этом нет ничего плохого.	поинтересоваться он в плохой
Всегда на коне...	всегда кон
Дружба с такими людьми.	дружба такой человек
Ты - тот, кто собирался стать скорняком?	ты тот собираться стать скорняк
А сейчас ты преподносишь мне уроки, поглядывая свысока?	а преподносить урок поглядывать свысока
Я просто необразованный человек, но порой...	я просто необразованный человек порой
Я не любопытствовал, но он повсюду разбрасывал журналы..	я любопытствовать повсюду разбрасывать журнал
И я читал кое-что Ваше.	и читать коечто ваш
Между прочим, Вы отлично пишите.	между прочить вы отлично писать
Вы даже посвятили целый выпуск тому, что он сделал в Ла Скала.	вы посвятить целый выпуск тот сделать ла скал
А через 2 месяца Вы позволили опубликовать ...	а 2 месяц вы позволить опубликовать
Кое-что не совсем лестное о тебе...	коечто лестный ты
Тебя втаптывали в грязь, но выглядело это вполне объективно.	ты втаптывать грязь выглядеть это вполне объективно
Один парень оценил тебя 3 из 20.	один парень оценить 3 20
Назвал тебя настоящим негодяем.	назвать настоящее негодяй
Ему следовало бы ответить. Или тебе вместо него.	он следовать ответить или ты вместо он
О, это не моё дело.	о это мой дело
Если ты пришёл наговорить гадостей - давай.	если прийти наговорить гадость давать
Говорить правду - это всегда...	говорить правда это всегда
Раньше ты был полон жизни.	ранний полный жизнь
А сейчас ты пытаешься произвести впечатление.	а пытаться произвести впечатление
А ты просто загребаешь деньги. Или скоро начнёшь.	а просто загребать деньга или скоро начать
Деньги - они не всегда грязные.	деньга грязный
Но когда ты всю жизнь верил в определённые ценности...	но жизнь верить определённый ценность
И неожиданно узнаёшь всё это - шлюзы открываются.	и неожиданно узнавать весь это шлюз открываться
И удивляешься, зачем вообще жил.	и удивляться вообще жить
Я читал - хотя, может быть, это и не правда...	я читать хотя быть это правда
Когда умирал Ван Гог...	когда умирать ван гога
- Хватит! - Я хочу рассказать про Ван Гога.	хватить я хотеть рассказать ван гога
Когда он умирал, он сказал..	когда умирать сказать
Он мог это сказать.	он мочь это сказать
"Он сказал - ""Печаль будет всегда"""	он сказать печаль всегда
Это поразило меня, потому, что я считал...	это поразить я потому считать
Как и все...	как весь
Что Ван Гог был печальной личностью.	что ван гога печальный личность
Но тут он имел в виду нас всех, как пребывающих в печали, да?	но иметь вид весь пребывать печаль да
Вы тоже в печали. Все, что вы делаете - печально.	вы печаль весь делать печально
Грустно, если брат твоей жены оскорбляет тебя	грустно брат твой жена оскорблять
Или позволяет клеваетать на тебя в своём журнальчике.	или позволять клеваетать свой журнальчик
Ты на всё был готов, чтобы добиться этого.	ты весь готовый добиться это
Счастлив? Лови волну, лети.	счастливый ловить волна лететь
Я думал, что он сможет стать современным Паньолем...	я думать смочь стать современный паньоль
Но что из него вышло? Вы знаете не хуже меня.	но выйти вы знаете худой я
Я думаю - он талантлив, и Вам нужно...	я думать талантливый вы нужно
Да, у него очень оригинальный талант.	да очень оригинальный талант
Он писал диалоги, и герои становились, как живые.	он писать диалог герой становиться живой
"Я думал - ""Мой сын - будущий Паньоль."""	я думать мой сын будущий паньоля
Вы считаете, что общение с нами разрушает его талант?	вы считать общение мы разрушать талант
Он - Ваш зять.	он ваш зять
Власть денег.	власть деньга
Правильно, мисс Сюзанна?	правильно мисс сюзанна
Он нравится тебе?	он нравиться ты
Кто прав? Они или я? На чьей ты стороне?	кто право они я на чей сторона
