cleaned_text	lemm_text
Если мы действительно хотим овладеть нашим	если действительно хотеть овладеть наш
искусством, мы не должны	искусство должный
растрачивать свои	растрачивать свой
мужские силы на женщин.	мужской сила женщина
Не спорьте со мной, старик.	не спорить я старик
Мы должны быть либо	мы должный либо
монахами, либо солдатами.	монах либо солдат
Еще великий Де ла Круа говорил:	ещё великий де ла круа говорить
"""Я нашел живопись"	я найти живопись
когда у меня не было ни зубов,	зуб
ни дыхания.	дыхание
Помните - целомудрие	помнить целомудрие
"укрепляет художника."""	укреплять художник
Итак, о Франце Хальсе.	итак франц хальс
Он писал солдат,	он писать солдат
собрание офицеров.	собрание офицер
Писал бюргеров в семейном кругу.	писать бюргер семейный круг
Он писал пьяниц, детей,	он писать пьяница ребёнок
лихих кутил.	лихой кутила
Он писал оборванных музыкантов,	он писать оборванный музыкант
торговку рыбой.	торговка рыба
Подумайте,	подумать
вся республика при помощи одного только портретного	весь республика помощь один портретный
искусства. Что ты здесь потеряла, ну?	искусство что потерять ну
- Стопку, ты мне что-то растирал.	стопка чтоть растирать
- А что такое Рембрандт?	а такой рембрандт
Абсолютно то же самое.	абсолютно самый
Степаныч,	степаныч
потише, пожалуйста,	тихий пожалуйста
Посмотри какие у него трагические глаза.	посмотреть какой трагический глаз
- У него несчастье - он большие деньги потерял.	у несчастие большой деньга потерять
- Прекрасно!	прекрасно
- Ну что ты говоришь?	ну говорить
- Я хочу писать эти трагические глаза.	я хотеть писать трагический глаз
- Да не сюда.	да сюда
Быстрее.	быстрый
- Вперед! - Федя!	вперёд федя
Федя!	федя
Ты с ума сошел, как-нибудь потом.	ты ум сойти какнибыть потом
- Что потом? Потом у него не будет таких трагических	что потом потом такой трагический
глаз. Потом...	глаз потом
Степаныч, если бы ты видел какой там фон.	степаныч видеть фон
Желтое поле,	жёлтый пол
веселые дачки и	весёлый дачка
трагические глаза, это прекрасно!	трагический глаз это прекрасно
- О, ваш идет?	о ваш идти
А мой олимпиец	а олимпиец
небось уже дома.	небось дом
- Всё какой-то мятой пахнет.	весь какойтый мятый пахнуть
- Мой вам совет -	мой совет
будьте с ним поласковее.	быть ласковый
По телевизору	по телевизор
"выступал один педагог. Он сказал: ""Главное -"	выступать педагог он сказать главный
не фиксировать внимание ребенка	фиксировать внимание ребёнок
"на проступке""."	проступок
Пойдите с ним в лес, попойте.	пойти лес попеть
Погуляйте,	погулять
поиграйте.	поиграть
Мужчины ведь те же дети.	мужчина тот ребёнок
<i>- Я ехала домой.</i>	i я ехать домойi
<i>Душа была полна...</i>	iдушить полнаi
Ку-ку.	куку
<i>Я ехала домой... Душа была полна... Я ехала домой...</i>	iя ехать домой душить полный я ехать домойi
- Егор!	егор
Ура!	ура
Вперед!	вперёд
- В атаку! - Ура!	в атака ура
- Пленного сюда.	пленный сюда
- А теперь опусти руки.	а опустить рука
Так.	так
Закрой глаза.	закрыть глаз
Ты отдыхаешь, да?	ты отдыхать да
Ой, галстук давит.	ой галстук давить
Так, ну,	так ну
тебе хорошо?	ты хорошо
Ты поспи, а я	ты поспать
посижу, попою тебе.	посидеть попеть ты
Так.	так
Так...	так
Егор, послушай какое эхо!	егор послушать какой эхо
<i>Я ехала домой...</i>	iя ехать домойi
Вот садовые участки!	вот садовый участок
Где дача Павла и Ксюши.	где дача павел ксюша
Дуже гарный домик.	дуже гарный домик
А наша дачка лучше.	а наш дачка хороший
Правда?	правда
Егор!	егор
Ты куда?	ты куда
Егор!	егор
Егор, куда ты?	егор ты
- Я скоро вернусь, у меня	я скоро вернуться
к Павлу дело.	павел дело
- Та я же крутыла, не надо.	тот крутыл надо
Я открутила.	я открутить
Ну шо вы там ходите?	ну шо ходить
Шо вы заглядаете?	шо заглядавать
Ой, Егор, я ж тэбэ й не узнала.	ой егор тэбэ й узнать
Егор, ты нас так обрадовал.	егор обрадовать
Сейчас я... Тут Павлик душ	сейчас я тут павлик душа
принимал, та нияк воду не може открутыты.	принимать тот нияк вода мож открутыть
Як ваша дача?	як ваш дача
Як ваша дачка?	як ваш дачка
Мы так ждали.	мы ждать
Проходь у хату, я сейчас.	проходь хату сейчас
- Паша, у меня к тебе	паша ты
просьба большая.	просьба большой
Аня решила купить дачу.	аня решить купить дача
- Слышал, поздравляю.	слышать поздравлять
У этих баб прямо какая-то	у этот баба прямо какаять
страсть	страсть
к приобретательству.	приобретательство
- Мы деньги копили,	мы деньга копить
отказывали себе во всем необходимом.	отказывать весь необходимый
- В самом необходимом?	в самый необходимый
А что самое главное	а самый главный
необходимое для человека?	необходимый человек
Если ты сыт, здоров	если сытый здоровый
и есть крыша над головой,	крыша голова
с голоду не погибали?	голод погибать
Давай суть.	давать быть
- Я деньги потерял.	я деньга потерять
- Казенные?	казённый
- Нет, свои.	нет свой
- А чего же ты беспокоишься?	а беспокоиться
Твои деньги - ты их и потерял.	твой деньга потерять
Тебя же за это не посадят.	ты это посадить
- Деньги-то были на дачу.	деньгитый дача
- Обойдетесь без дачи.	обойтись дача
Я 15 лет в коммунальной квартире жил и живу	я 15 год коммунальный квартира жить жить
до сих пор.	сей пора
- Аня то про потерю ничего не знает.	аня потеря знать
- Аня никогда	аня
ничего не знает.	знать
Они думают, что	они думать
деньги на деревьях растут.	деньга дерево расти
- Паша...	паша
- Что?	что
Одолжи сколько можешь.	одолжить сколько мочь
Выручи.	выручить
- Так бы сразу и сказал.	так сразу сказать
- Пшеница - самый долговечный материал.	пшеница самый долговечный материал
В пирамидах фараонов	в пирамида фараон
нашли зерна пшеницы,	найти зерно пшеница
которым по 5 тысяч лет.	который 5 тысяча год
Как свеженькая.	как свеженький
Бороду видишь?	борода видеть
Лев Толстой.	левый толстой
Хочу всех ребят	хотеть ребята
с нашего цеха	наш цех
на зернах	зерно
выгравировать.	выгравировать
Начал с легкого - с классика.	начать лёгкое классика
Легче сходство -	лёгкий сходство
борода, усы,	борода уса
бакенбарды.	бакенбарда
Четырнадцать портретов.	четырнадцать портрет
Готово.	готовый
Погоди,	погодить
потом поглядишь.	поглядеть
Для тебя здорово,	для здорово
а для меня целое лето	целое лето
каторжный труд.	каторжный труд
Сидишь	сидеть
накалываешь,	накалывать
черный ворон	чёрный ворон
спину ломит.	спин ломить
Душу сводит.	душить сводить
Глаза слепнут.	глаз слепнуть
Вот в этом, Егор,	вот это егор
а не в деньгах	деньга
и не в дачах	дача
смысл человеческого	смысл человеческий
существования.	существование
Ксюша тебя покормит,	ксюша покормить
а я пойду,	пойти
я теперь должен спать	должный спать
по 12 часов.	12 часы
Восемь ночью	восемь ночью
и четыре днем.	четыре днём
Иначе пальцы трясутся.	иначе палец трястись
Представляешь, Егор	представлять егор
через тысячу лет	тысяча год
найдут	найти
эти зерна...	зерно
Как ты думаешь,	как думать
а себя меня как	
выгравировать?	выгравировать
С бородой или бритым?	с борода бритый
- Вы что это кур разводите?	вы это кура разводить
- Нэ куры,	нэ кура
каждое утро три свежайших	каждый утро свежайший
яйца ему подавай.	яйцо подавать
Шо вин з нымы робэ я нэ знаю.	шо вино з ным робэ нэ знать
Я нэ знаю, грунтуе свои зэрна.	я нэ знать грунтуй свой зэрна
Мабуть голодный з дороги?	мабуть голодный з дорога
Ну цэ всэ з нашого огороду.	ну цэ всэ з нашой огород
Оцэ сама копаю-копаю, я тоби борща дам, такий хороший борщ зварыла.	оцэ сам копаюкопать тоби борщ дать такий хороший борщ зварыло
Егор,	егор
ты ж бачив,	бачить
ото бороду отпустыв, на роботу нэ ходэ,	от борода отпустыть робот нэ ходэ
на 3 мисяци взяв отпуск за свий счет.	3 мисяци взять отпуск свие счёт
Кажу, Павэл, ты ж такий велыкий	кадить павэл такий велыкий
талант.	талант
Опомнись!	опомниться
Ни в какую!	ни какой
Каже, я вас всих	кажа всиха
для истории буду выгравировать.	история быть выгравировать
А воны кажуть, як на пенсию пидеш,	а вона кажуть як пенсия пидеш
так тоди нас и для истории будэш гравируваты.	тоди история будэш гравируватый
Ты ж мабуть нэ бачив моих хлопчыкив?	ты мабуть нэ бачить мой хлопчыкива
Вони так вытянулысь,	вонь вытянулысить
таки сталы хорошеньки.	таки сталый хорошенек
Я тоби зараз покажу их,	я тоби зараз показать они
Ой.	ой
Ось воны.	ося вона
Ты дывысь який Сирьоженька.	ты дывысь який сирьоженька
Дывы як смиеться, яки	дыв як смиеться як
зубки хорошеньки.	зубок хорошенек
Цэ ж на цилых тры мисяци	цэ цилой тры мисяци
в пионерский лагерь.	пионерский лагерь
Шо ж мы цю дачу строили, шоб	шо цю дача строить чтоб
диты булы дэсь, а мы тут?..	дит була дэся тут
Воны	вона
ж моглы по травци бигаты...	моглы травци бигата
Так и ця дача нам не нужна.	так ця дача мы нужный
Потому шо каже, шо вони тут шумлять,	потому шо кажа шо вонь шумлять
шумлять...	шумлять
Мишають, мишають...	мишають мишають
То даже Коля до нас нэ ходыть.	то коля нэ ходыть
Вин жэ собаку купыв.	вино жэ собака купыть
Так собака громко гавкае,	так собака громко гавкай
роздражае його.	роздражай йий
- А разве дача Николая здесь?	а дача николай здесь
- Канешно, тут уси наши заводские.	канешный уси наш заводский
Вот смотри, там дом с балконом видишь?	вот смотреть дом балкон видеть
Это Николая дача.	это николай дача
А вот там правее еще домик.	а правый домик
Своей собаке хоромы отгрохав.	свой собака хоромы отгрохать
Егорушка,	егорушка
придумай что-нибудь.	придумать чтонибыть
Ну, помоги нам.	ну помочь мы
Як бы его, чертягу, переломить, а?	як он чертяга переломить а
Ешь.	есть
- Киш.	киш
- Егор, да що ты наробыв?	егор що наробыть
Ты ж двери забув закрыты. Куры всэ зэрно поклювалы, ты подывысь на Павлика.	ты дверь забув закрытый кура всэ зэрно поклювал подывысь павлик
На його печаль.	на йий печаль
Та вин жэ цилэ	тот вино жэ цилэ
лито робыв. Руки-ноги болять, у нього вся спына	лить робыть рукинога болять ньий весь спын
ломэ. Да що ж тэпэр робыты? Павлик!	ломэ да що тэпэр робыть павлик
Павлик, киш!	павлик киш
Киш!	киш
Осторожно!	осторожно
Полэтила, да що ж цэ такэ?	полэтил що цэ такэ
Заганяй!	заганять
Тихэнько.	тихэнький
Павлик, да куда ж ты пишов?	павлик пишов
- Хорош?	хороший
А?	а
Иконостас.	иконостас
Нам бы с тобой такой.	мы ты такой
- Дай лапу. - Лапу?	дать лапа лапа
Лапу.	лапа
Дай ему лапу. Да мы этого делать не умеем, да и не должны.	дать лапа да делать уметь должный
Что мы? Дворняги?	что мы дворняга
Вот медали получать, это его дело.	вот медаль получать это дело
Поедешь со мной на выставку, - поразишься.	поехать я выставка поразиться
Обиделся.	обидеться
Отдыхать пошел.	отдыхать пойти
Молодец.	молодец
Придумаем что-нибудь.	придумать чтонибыть
Ане не сказал? Хорошо.	ана сказать хорошо
Аня мечтала о даче,	аня мечтать дача
дача есть, живите.	дача есть живить
Обмозгуем после выставки.	обмозговать выставка
Да.	да
Уникальная псина.	уникальный псиный
Не понравилось.	не понравиться
Сердится.	сердиться
До чего умен.	до умный
В голове не укладывается.	в голов укладываться
Вот посмотришь как он себя будет на выставке	вот посмотреть выставка
вести.	вести
Другие рвут поводки.	другой рвать поводок
Нервничают.	нервничать
Хвостиками виляют, повизгивают.	хвостик вилять повизгивать
Каждый хочет медаль получить.	каждый хотеть медаль получить
Этот ни одного лишнего	этот один лишний
движения.	движение
Поступь медленный, чуть в развалку,	поступь медленный развалка
как-будто бы он не перед комиссией	какбудтый комиссия
идет по кругу,	идти круг
медаль получать,	медаль получать
а так просто - прогуливается.	просто прогуливаться
Ну, волноваться ему нечего, у него анкета ого-го,	ну волноваться нечего анкета огий
и ничего не может случиться.	случиться
Пора ехать.	пора ехать
А вот попробуй не дай ему медали.	а попробовать дать медаль
ПОмрет.	помереть
С тоски. У собак знаешь	с тоска у собака знаешь
какое честолюбие.	какой честолюбие
- Вызывается французская болонка Микинелла.	вызываться французский болонка микинелла
Владелец Попова. Оценка - отлична и	владелец попов оценка отличный
большая золотая медаль.	большой золотой медаль
Вызывается	вызываться
афенпичер Степка, владелец Медведев. Оценка -	афенпичер степка владелец медведев оценка
очень хорошо, и балы - золотая медаль.	очень хорошо бал золотой медаль
Французский бульдог,	французский бульдог
Фигаро. Владелец Зубало. Оценка - отлично,	фигаро владелец зубало оценка отлично
и большая золотая медаль.	большой золотой медаль
- Пойдем.	пойти
- Шотландский терьер Чаби,	шотландский терьер чаби
владелец Костюк.	владелец костюк
Оценка - отлично, и большая золотая медаль. - Видал, как устроился?	оценка отлично большой золотой медаль видать устроиться
Отдыхают.	отдыхать
Правильно делают, молодцы.	правильно делать молодец
Что за удовольствие	что удовольствие
смотреть как другие	смотреть другой
медали получают?	медаль получать
Слушай, побудь с ним.	слушай побыть он
Я сбегаю куплю ему что-нибудь перекусить.	я сбегать купить чтонибыть перекусить
Я быстро.	я быстро
Небось проголодался?	небось проголодаться
Проголодался. Да, ты не бойся, он не кусается.	проголодаться да бояться кусаться
Он забыл как это делается.	он забыть это делаться
- Ну, что?	ну что
Мяч хочешь?	мяч хотеть
Ко мне.	к я
Ко мне, ко мне.	к я к я
Тебе наверно, тяжело.	ты наверно тяжело
Давай-ка я сниму твои медали.	давайк снять твой медаль
Ты не бойся, никуда они не денутся.	ты бояться никуда деться
Пошли. Гулять.	послать гулять
Гулять.	гулять
Кошка.	кошка
Стой, куда?	стоять куда
Назад, назад!	назад назад
- Дождик собирается,	дождик собираться
портится погода.	портиться погода
Снова можно будет спокойно поработать.	снова спокойно поработать
Никто не потащит на прогулку эту проклятую.	никто потащить прогулка проклятый
О!	о
Скоро переезд,	скоро переезд
у каждого машина.	каждый машина
Средств на путепровода у них нет.	средство путепровод нет
А с выхлопными газами воздух	а выхлопной газ воздух
миллионы летят.	миллион лететь
Сколько машино-часов	сколько машиночас
на ветер!	ветер
Экономисты.	экономист
Ты куда едешь?	ты ехать
- Мы ведь дачу купили.	мы дача купить
- Да, то-то ты такой скучный.	да тоть скучный
Но, ничего.	но ничто
Скоро осени конец,	скоро осень конец
конец этому дачному аду.	конец это дачный аду
Да, смотрел твой проект.	да смотреть твой проект
Ну что ж,	ну ж
будем делать.	быть делать
Посоветуемся и...	посоветоваться и
Что тебе нужно?	что ты нужно
- Мне нужны деньги.	я нужный деньга
- Сколько?	сколько
- 4 тысячи.	4 тысяча
- Сколько?	сколько
- Ну, хотя бы 2.	ну хотя 2
- Ты что ошалел? Соображаешь, что говоришь?	ты ошалелый соображать говорить
Я тебе скажу сколько нужно.	я ты сказать сколько нужно
Не меньше 450 тысяч.	не маленький 450 тысяча
А иначе нет смысла затевать.	а иначе смысл затевать
- Нет, вы не поняли, мне лично нужно. - А лично по пятницам, с 9 до 4.	нет понять лично нужно а лично пятница 9 4
- Заводи. - Есть, заводи.	заводить есть заводить
- Влево, влево, давай.	влево влево давать
- Есть, влево давай.	есть влево давать
- На меня. - Аня.	на я аня
- Аня. - Егор.	аня егор
- Посмотри какую нам печку	посмотреть какой мы печка
привезли.	привезти
- Правее, правее.	правый правый
- Есть правее, правее. - Егор, посмотри какую нам печку привезли.	есть правый правый егор посмотреть какой мы печка привезти
- Совершенно замечательную.	совершенно замечательный
- Правее.	правый
- Есть еще правее.	есть правый
- На меня. Ко мне.	на я к я
Ко мне, ближе, ближе.	к я близкий близкий
- Вольна.	вольный
- Вольна говорю. - На меня.	вольный говорить на я
- Давай, давай.	давать давать
Хорошо,	хорошо
нормально.	нормальный
- Есть, хорошо. - Давай.	есть хорошо давать
- Нормально.	нормальный
- Нормально.	нормальный
- Всё нормально.	весь нормальный
- Тихо.	тихо
- Толя, давай. - Тихо.	толь давать тихо
- Аня.	аня
- Аня!	аня
Аня!	аня
- Аня.	аня
Аня.	аня
- Егор.	егор
Егор, я жива.	егор живой
Я даже не ударилась.	я удариться
Это совершенно замечательно.	это совершенно замечательный
Успокойся.	успокоиться
- Ну, успокойся, всё хорошо.	ну успокоиться весь хорошо
Ну, всё же замечательно.	ну весь замечательный
- Саня, сердце	саня сердце
за них обливается.	обливаться
Ну надо было им в эту печку	ну печка
засовывать.	засовывать
- Ты бы сняла шиньон-то.	ты снять шиньонто
- Саня, а ты мне его завтра прицепишь?	саня завтра прицепить
Беда у людей.	беда человек
- Да, да, да.	да да да
Беда это не то слово.	беда это слово
Тут я тебе скажу такое будет!..	тут ты сказать такой быть
- А что еще будет, Саня?	а быть саня
- Тюрьма тут будет, вот что.	тюрьма быть что
- Тюрьма?	тюрьма
- Она самая.	она самый
Он ведь деньги-то	он деньгитый
тю-тю,	тютя
потерял, говорит.	потерять говорить
- Какие деньги?	какой деньга
- Которые пошел за дачу	который пойти дача
платить и тю-тю.	платить тютя
- Вот тебе и ой.	вот ты ой
- Куда ты? - Погоди ты.	куда ты погодить ты
- Да что ж это с тобой?	да это ты
- Спи.	спать
И как им теперь?	и теперь
- А не надо легкомысленничать.	а легкомысленничать
Захотели дачу иметь,	захотеть дача иметь
так сначала уплатите,	сначала уплатить
оформите, а потом въезжайте.	оформить въезжать
И владейте.	и владеть
Вот приедет хозяин за деньгами,	вот приехать хозяин деньга
ни денег, ни дачи.	деньга дача
Значит - суд!	значит суд
Поглядеть бы каков он будет	поглядеть каков
при этом.	это
Вот чудак, ей Богу.	вот чудак бог
Он еще этой ничего не сказал.	он сказать
- Ну.	ну
- А мог бы сказать, она так мечтала.	а мочь сказать мечтать
О даче.	о дача
- Это любовь.	это любовь
- Какая любовь?	какой любовь
- Такая!	такой
Любит ее.	любить она
Жалеет и волнуется	жалеть волноваться
о ней. - Лучше бы деньги не терял.	она хороший деньга терять
- Ты-то не потеряешь.	тыть потерять
- Я-то конечно не потеряю.	ято потерять
- Ну хоть бы раз что-нибудь такое сделал, чтобы я	ну чтонибыть такой сделать
любовь твою увидала.	любовь твой увидать
- Здрасьте, приехали.	здравствовать приехать
Может мне сейчас побежать деньги терять?	мочь побежать деньга терять
- Нигде мне нет счастья.	нигде счастие
- Это когда они есть.	это есть
А когда их нет,	а нет
другой разговор.	разговор
- Ты хоть бы раз посмотрел на меня	ты посмотреть
как другие на своих смотрят.	другой свой смотреть
Как этот художник,	как художник
на свою Степаныч.	степаныч
- Так она ж ему не жена.	так жена
- Что ты, Маша?	что ты маша
Маша, ну подожди.	маша подождать
- Пусти! - Ну, что ты, Маша?	пустить ну ты маша
- Пусти, не жена.	пустить жена
Ты высказался.	ты высказаться
- Ты! Не жена, конечно. - Маша, ну куда ты?	ты не жена конечно маша ты
- Она никому не нужна.	она никто нужный
Нет.	нет
- Маша,	маша
хочешь я тебе то платье куплю?	хотеть ты платье купить
Которые мы с тобой в магазине видели?	который ты магазин видеть
На станции.	на станция
- Из синтетики?	из синтетик
Я в ней трещу.	я трещать
- Нет.	нет
Декольте.	декольте
- Горе ты мое.	горе мой
- Степаныч,	степаныч
ты посмотри какой цвет.	посмотреть цвета
Только слепцы	только слепец
не видят	видеть
красного цвета.	красный цвет
Куинджи стал музеем.	куинджи стать музей
Ерунда.	ерунда
Это грация.	это грация
Степаныч, ты слышишь меня?	степаныч слышать я
- У меня есть имя.	у имя
- Ты что?	ты что
Чем-нибудь не довольна?	чемнибыть довольный
Разве я могу быть чем-то не довольна?	разве мочь чемтый довольный
Я просто говорю, у меня есть имя.	я просто говорить имя
- Эх.	эх
Может мне тебя называть	мочь называть
птичкой?	птичка
- А я хочу чтобы меня звали птичкой.	а хотеть звать птичка
Я хочу банальности, я хочу ординарности.	я хотеть банальность хотеть ординарность
Вера, это пошло.	вера это пошло
А дети? Это тоже банально.	а ребёнок это банально
Неужели тебя привлекает роль домашней курицы?	неужели привлекать роль домашний курица
Ты для меня Беатриче, черт побери!	ты беатриче черта побрать
- А я не хочу быть Беатриче!	а хотеть беатриче
Я хочу быть курицей.	я хотеть курица
Я хочу нести яйца.	я хотеть нести яйцо
- Что ты говоришь?	что говорить
Леночка.	леночка
Нам еще рано нести яйца.	мы рано нести яйцо
Только интересная работа.	только интересный работа
Ну надо же закончить картину.	ну закончить картина
- А когда будет время, тогда будет поздно.	а время поздно
А мне уже 30.	а 30
И ты хочешь писать людей.	и хотеть писать человек
К тебе приходит человек	к ты приходить человек
за помощью.	помощь
С горем, а ты	с горе
в нем видишь только натурщика.	немой видеть натурщик
Тебе, видите ли, понравились	ты видеть ли понравиться
его трагические глаза.	трагический глаз
Эгоист.	эгоист
- Это я эгоист?	это эгоист
Я, которому	я который
каждый мазок кисти	каждый мазка кисть
стоит куска сердца.	стоить кусок сердце
Нет.	нет
Художник страдает за мольбертом.	художник страдать мольберт
А за ним стоит вот такой равнодушный болван.	а стоить равнодушный болван
Которому безразличны	который безразличный
эти страдания.	страдание
Нет, ты не сподвижница,	нет сподвижница
ты их нигде не пропускаешь.	нигде пропускать
Отнюдь.	отнюдь
- Да, я их нигде не пропускаю.	да нигде пропускать
Отнюдь.	отнюдь
- Че я здесь сижу?	че сидеть
На даче словно	на дача словно
деньги утеряны.	деньга утерять
Степаныч.	степаныч
Им надо помочь.	имя помочь
У нас же есть деньги,	у деньга
одолжим им.	одолжить имя
- Ну ты же хотел год спокойно поработать над картиной.	ну хотеть год спокойно поработать картина
И ни о чем не думать.	и думать
- Я суеверный, ты знаешь.	я суеверный знаешь
Если мы им не поможем,	если помочь
с картины грошей не будет.	картина грош быть
Мы ж с тобой никогда	мы ты
в жизни никому не помогали.	жизнь никто помогать
Нам никто никогда не был должен.	мы никто должный
Всегда мы кому-нибудь.	всегда комунибудь
И разве нам было плохо,	и мы плохо
когда мы	
сидели без копейки?	сидеть копейка
- О, в этом смысле нам с тобой всегда было хорошо.	о смысл мы ты хорошо
- А тебе не кажется, что мы с тобой	а ты кажется ты
все слишком	слишком
хорошие. - Есть малость.	хороший есть малость
- А это не опасно?	а это опасный
В этом, я бы сказал	в это сказать
несколько суровом мире.	несколько суровый мир
- Ничуть.	ничуть
- Степаныч, я обязательно	степаныч обязательно
решу этот дьявольский вопрос.	решить дьявольский вопрос
О желтом цвете.	о жёлтый цвета
Я украшу свою мастерскую	я украсить мастерский
полдюжиной картин в этих тонах.	полдюжина картина этот тон
Представляешь? Море желтого цвета	представлять мор жёлтый цвет
и желтого солнца.	жёлтый солнце
И заключу это всё	и заключить это весь
в оранжевые.	оранжевый
Талантливый я мужик.	талантливый мужик
- Егор Тимофеевич,	егор тимофей
вот мы с здесь с Мариной	марина
посоветовались.	посоветоваться
И решили вам помочь.	и решить помочь
Много мы дать не можем.	много дать мочь
А 300 рублей дать можем.	а 300 рубль дать мочь
- Нет, вы не беспокойтесь.	нет беспокоиться
- Тихо, тихо. Сидите, сидите.	тихо тихо сидеть сидеть
Вот вы опять неверно мыслите.	вот неверный мыслить
Вы же сами подумайте, как же нам не беспокоиться,	вы сам подумать мы беспокоиться
когда с нашими соседями беда случилась.	наш сосед беда случиться
Вы что ж думаете?	вы думать
Что людям друг до друга,	что человек друг друг
так сказать, до лампочки?!	сказать лампочка
- Не пошел бы я с вами в разведку.	не пойти вы разведка
Сидите, сидите.	сидеть сидеть
Сядьте!	сесть
Маша,	маша
иди.	идти
Иди.	идти
Иди.	идти
Егор Тимофеевич,	егор тимофей
вы на мои слова внимания не обращайте.	мой слово внимание обращать
Я не те слова говорю,	я тот слово говорить
не те.	тот
Понимаете меня?	понимать я
Думаю одно,	думать один
говорю другое.	говорить другой
И сам понимаю,	и понимать
а остановится не могу.	остановиться мочь
Вот и	вот
с юмором у меня тоже ведь беда.	юмор беда
Вот когда я с Машей смотрю телевизор,	вот маша смотреть телевизор
она смеется,	смеяться
а мне не смешно.	смешно
Вы понимаете? Не смешно!	вы понимать не смешно
Егор Тимофеевич,	егор тимофей
берите деньги.	брать деньга
Берите, я ведь от души	брать душа
даю.	давать
Берите.	брать
Это ведь я только с виду такой суровый.	это вид суровый
А вообще-то я добрый.	а вообщеть добрый
Смотри, не потеряй!	смотреть потерять
- Нет, это совершенно замечательно,	нет это совершенно замечательный
это совершенно замечательно.	это совершенно замечательный
Неужели вы поверили?	неужели поверить
Вот вы даете.	вот давать
Надо же, поверили.	надо же поверить
Егор,	егор
Егор.	егор
Ты подумай,	ты подумать
они прилетели чтоб подготовить меня,	прилететь подготовить я
они поверили, что ты потерял деньги.	поверить потерять деньга
Разве ты мог мне это не сказать?	разве мочь это сказать
Мог?	мочь
Я не слышу.	я слышать
Я не слышу!	я слышать
- Ну, что ты волнуешься?	ну волноваться
Ну конечно он не мог,	ну мочь
потому-что редкая женщина.	потомучто редкий женщина
Вот я убежденный холостяк.	вот убедить холостяк
Но если б мне приспичило	но б приспичить
женится, я бы	жениться
хотел такую жену как ты.	хотеть такой жена ты
- Коля, ну что ж такое?	коля такой
Ты ж мне недавно такие же слова говорил.	ты недавно такой слово говорить
- А я это всем женщинам говорю.	а это весь женщина говорить
Вам же это нравится.	вы это нравиться
- Конечно, нравится. - Вот за это я вас и	конечно нравиться вот это
не люблю.	любить
Сладкая,	сладкий
конфетная любовь вам нужна.	конфетный любовь нужный
А настоящую мужскую любовь	а настоящий мужской любовь
суровую,	суровый
горькую,	горький
вы не цените.	ценить
- Поехали. - Сейчас, сейчас.	поехать сейчас сейчас
- А ты с курами специально построил,	а кура специально построить
чтоб Павлушка очухался,	павлушко очухаться
правильно.	правильно
Молодец. Поступок	молодец поступок
друга.	друг
Беда, коль	беда коль
пироги начнет печь	пирог начать печь
пирожник,	пирожник
а сапоги тачать	сапог тачать
сапожник.	сапожник
То есть наоборот, конечно.	то наоборот конечно
Коль пироги начнет	коль пирог начать
тачать сапожник,	тачать сапожник
а эти как его	
сапоги печь	сапог печь
пирожник.	пирожник
А нас можешь поздравить,	а мочь поздравить
получили медаль,	получить медаль
первой степени, - золотую.	один степень золотой
- Ну, здорово. - Ну, какой там здорово,	ну здорово ну здорово
он как на выставке собаки	выставка собака
покусали.	покусать
- Ой, сердце прямо так и	ой сердце прямо
упало.	упасть
Я прям так	я прям
ух на колени!	ух колено
Кажу, Павлик,	кадить павлик
дорогой,	дорогой
да я ж тэбэ так люблю, так люблю.	тэбэ любить любить
Так от всех кур перерублю,	так кура перерубить
так я ж их переберу	перебрать
и все портреты твои достану.	портрет твой достать
А вин ни в какую.	а вино какой
Повэрнувся и всэ.	повэрнувся всэ
Ой, Аня.	ой аня
А утром встал,	а утром встать
и пишов на роботу.	пишов робот
Така радисть, така радисть.	така радистить така радистить
Вин жэ тры мисяци нэ ходыв на роботу.	вино жэ тры мисяци нэ ходыть робот
Кажэ тут гроши, возьми,	кажэ грош взять
и отдай, каже, Егору.	отдать кажа егор
Бо вин просыв, я обрадувалася, схопыла корзинку.	бо вино просыть обрадувалася схопыл корзинка
Туды положыла усих курей,	туд положыть усиха курья
чтоб ему мэнэ напомыналы.	мэнэ напомынал
Там така зозуляста курочка есть,	там така зозулястый курочка есть
вона таки яйця нэсэ свижи,	вона таки яйцть нэсэ свизать
будеш Егора кормити.	будеш егор кормитя
Проклята броня, Николай без неи нэ вэзэ.	проклятый броня николай нея нэ вэзэ
Господи,	господь
да я ж забула гроши тоби виддаты, Анечка,	забула грош тоби виддата анечка
вот 300 рублей. У нас бильше нэмае.	300 рубль у бильша нэмай
До свидания.	до свидание
- Ксюша.	ксюша
- Да я бегу, бегу.	да бег бег
Господи, сатана яка, ну нияк	господь сатана як нияк
не могу привыкнуть. До свидания, Егорушка.	мочь привыкнуть до свидание егорушка
Коля,	коля
если вона мэнэ укусэ,	вона мэнэ укусэ
так и знай! Анечка, до свиданьицэ.	знать анечка свиданьицэ
- Нет, это в голове не укладывается.	нет это голов укладываться
За что?	за что
За что?	за что
Ничего не сказать	ничто сказать
родной жене.	родной жена
Я должна была лгать,	я должный лгать
выкручиваться,	выкручиваться
играть что всё знаю.	играть весь знать
Они ж это все видели.	они это видеть
Какой позор!	какой позор
Какой позор!	какой позор
- Никакого позора, они ничего не видели.	никакой позор видеть
