cleaned_text	lemm_text
-Вот! Командир, я тут мимо проходил, а хозяйка собаки рядом был,	вот командир мимо проходить хозяйка собака ряд быть
и неожиданно откуда-то ба-бах! И вот, собака закричала.	неожиданно откудато бабах и вот собака закричать
-Свидетели где, хозяйка где? -Свидетели, командир, пошли	свидетель где хозяйка где свидетель командир послать
шайтана убивать! -Куда пошли?	шайтан убивать куда послать
-Ну, шайтана убивать!	ну шайтан убивать
-Не трогай меня! -Стоять! Полиция!	не трогать я стоять полиция
Отойди от него! -Прекратить этот цирк!	отойти он прекратить цирк
Прекратить! -Стоять!	прекратить стоять
-Я сейчас всех за драку арестую! Тихо!	я драка арестовать тихо
-А почему он у вас на свободе гуляет? -Он под следствием.	а почему свобода гулять он следствие
-Мы граждане этой страны. И согласно статье 45 Конституции... Вы прочитать	мы гражданин страна и согласно статья 45 конституция вы прочитать
ее удосужились, товарищ старший лейтенант? Так вот, 45-я статья:	удосужиться товарищ старший лейтенант так вот 45я статья
каждый вправе защищать свои права и свободы.	каждый вправе защищать свой право свобода
-Только заметьте: этот человек не мог стрелять - у него нет оружия.	только заметить человек мочь стрелять оружие
Его оружие на экспертизе. -Засужу всех. Отстаньте!	он оружие экспертиза засудить весь отстать
-А теперь - кто видел, как убили собаку, попрошу дать показания.	а видеть убить собака попросить дать показание
-Чердак... На.	чердак на
Лично тебе доверяю. Если у них там что-то заест, они захотят замок	лично ты доверять если чтоть заесть захотеть замок
спиливать, сразу мне звони. Поняла? -Хорошо.	спиливать сразу звонить понять хорошо
-И пусть на мозги капают, что действуют в интересах государства,	и пусть мозги капать действовать интерес государство
"а ты скажи: ""Лариса Анатольевна мое государство"". А то они друга твоего"	сказать лариса анатолий мой государство а друг твой
в прошлый раз запугали и замок все-таки спилили.	прошлый запугать замок всетаки спилить
-Какого друга? -Фурката.	какой друг фуркат
Замок спилили, а он мне не говорил - боялся. И правильно, кстати,	замок спилить говорить бояться и правильно кстати
боялся, потому что я с него за этот замок деньги сняла.	бояться замок деньга снять
-А в каком подъезде замок спилили? -Пятый дом, третий подъезд.	а какой подъезд замок спилить пять дом три подъезд
-Ключ не подошел, потому что замок заменили.	ключ подойти замок заменить
А у нас совсем другие замки.	а другой замок
Если хотели так по собакам стрелять, зачем так готовились?	если хотеть собака стрелять готовиться
-А что она сама-то не пришла?	а самато пришлый
-Кто? -Конь в пальто.	кто конь пальто
Дворник из пятого дома.	дворник пять дом
"-Я не понимаю. -У вас чуть что - сразу: ""Моя твоя"	я понимать у сразу мой твой
"не понимай"". Ходжи Насреддины хреновы."	понимать ходжа насреддин хреновый
-Зачем ругаешься, а! -Вы что, всех нас тут за дураков	зачем ругаться а вы что дурак
держите? -Я - нет. Ты умный.	держать я нет ты умный
На Мавлюда не обижайся, она же узбечка, а они все такие.	на мавлюда обижаться узбечка такой
-Какие? -Не могу тебе сказать.	какой не мочь ты сказать
Мы, таджики, совсем другие. -Вы в своих хитростях восточных	мы таджик другой вы свой хитрость восточный
на других тренируйтесь. Пошли. -Знаешь, она надо мной	другой тренироваться послать знаешь я
"смеялась. Я ей говорю: ""Зачем замок менять? Что, по собакам стрелять?"""	смеяться я говорить зачем замок менять что собака стрелять
Я сам два раза был, а он в меня стрелял. Ох, Аллах меня берег.	я раз быть стрелять ох аллах берег
-Да кому ты нужен.	да кома нужный
-Володенька, вареники в морозилку надо лОжить.	володенёк вареник морозилка ложить
-Этот буйный из пятой квартиры, у которого ружье нашли, не он стрелял.	этот буйный пять квартира который ружьё найти стрелять
-Полиция без тебя разберется. -Да пожалуйста.	полиция разобраться да пожалуйста
-Так, ну что у нас получается?.. -Не стал бы он замок менять.	так получаться не стать замок менять
Он человек порыва. -Понятно, он человек	он человек порыв понятно человек
необдуманных действий. Что еще? -Еще по голубям не стал бы стрелять.	необдуманный действие что ещё ещё голубь стать стрелять
У него за гаражами голубятня. -А ты там все осмотрела?	у гараж голубятня а осмотреть
-Да. -Ничего особенного?	да ничто особенный
-Ничего особенного. -А на крыше была?	ничто особенный а крыша быть
-А зачем? Там полиция была, потом снег был - все замело.	а зачем там полиция быть снег замести
-А чего тогда уехала? -К детям.	а уехать к ребёнок
-Когда вернулась? -В октябре.	когда вернуться в октябрь
-Понятно.	понятно
-Что понятно? -Понятно, что Непейпиво ни при чем.	что понятно понятно непейпиво чем
-А... Ну да.	а ну да
-Как думаешь, кто нас кошмарит? -Чего?	как думать кошмарита что
-Кто преступник? -Слушай, вы пули на экспертизу	кто преступник слушай пуля экспертиза
сдавали? Что говорят-то?	сдавать что говорятто
-По пуле из мелкашки не определить, из какого ствола она была выпущена.	по пул мелкашка определить какой ствол выпустить
А что не сказала, что уезжаешь? -Так я приходила, ты дверь не открыл.	а сказать уезжать так приходить дверь открыть
-Спал, наверное.	спасть наверное
-Не знаю, телевизор работал, свет горел.	не знать телевизор работать свет горелый
-Может быть. Не помню. А что скажешь про этого спортсмена?	мочь быть не помнить а сказать спортсмен
-Это который вредный, в зеленом костюме? Опрятный, машина всегда	это который вредный зелёный костюм опрятный машина
чистая. -Да, странный тип.	чистый да странный тип
А где живешь-то? -В общежитии.	а живешьто в общежитие
Как вернулась, начальница в подвал уже не пустила.	как вернуться начальница подвал пустить
-Ой, не уезжайте. -А чего же ты...	ой уезжать а ты
-Простите.	простить
-В руках такого безответственного хозяина такая собака становится	в рука такой безответственный хозяин такой собака становиться
живым оружием. А если этот человек уснет на детской площадке пьяным?..	живой оружие а человек уснуть детский площадка пьяный
И охранять его будет его агрессивная собака, а на площадку выйдет	и охранять агрессивный собака площадка выйти
гулять ребенок?	гулять ребёнок
СИГНАЛ СООБЩЕНИЯ	сигнал сообщение
Ваша честь, я считаю, что эту собаку нужно самым гуманным образом,	ваш честь считать собака нужно самый гуманный образ
но, извините, усыпить. -Ваша честь, можно?	но извинить усыпить ваш честь можно
-Да. -Мне кажется, представитель истца	да я кажется представитель истец
несколько увлекся риторикой, а мы с вами юристы и понимаем,	несколько увлечься риторика вы юрист понимать
что закон распространяется на людей, а не на собак. В данном случае	закон распространяться человек собака в дать случай
я смогу доказать, что собака использовалась как средство	смочь доказать собака использоваться средство
самообороны. Истцу не были нанесены тяжкие телесные повреждения,	самооборона истец нанести тяжкий телесный повреждение
а это уже люди сделали. -Ваша честь, позвольте...	это человек сделать ваш честь позволить
-Ваша честь, как адвокат ответчика, я хочу предложить мировое соглашение.	ваш честь адвокат ответчик хотеть предложить мировой соглашение
До свидания.	до свидание
-Ты что делаешь? -Дам деньги, заплатишь штраф.	ты делать дать деньга заплатить штраф
-Мы так не договаривались. -Знаешь, кто этот Кораблев?	мы договариваться знаешь кораблевый
Он из тех, кто идет до конца. Молодой, борзый. Не собираюсь	он тот идти конец молодая борзый не собираться
по судам мотаться. -Ты говорила, ты его не знаешь.	суд мотаться ты говорить знаешь
-Я откуда знала, что это тот самый Кораблев? Мало ли их... Подержи.	я откуда знать это самый кораблевый мало они подержать
"Я кинула Гене фотографию, он говорит: ""Да, он адвокат Кранглевского""."	я кинуть ген фотография говорить да адвокат кранглевский
-Кого?	кто
-Вова, я думала, пенсионеры хотя бы телевизор смотрят.	вова думать пенсионер хотя телевизор смотреть
Он из каждого утюга звучит.	он каждый утюг звучать
-До свидания. -До свидания.	до свидание до свидание
Вот оно, новое поколение. У него завтра самый важный день - допрос	вот оно новое поколение у завтра самый важный день допрос
свидетелей по делу Кранглевского, можно сказать, рубикон.	свидетель дело кранглевский сказать рубикон
Как его до сих пор не грохнули, я не понимаю.	как сей пора грохнуть понимать
-Знаю я этого Кранглевского. -А он штраф из-за собачки выбивает.	знать кранглевский а штраф изз собачка выбивать
"-На, ключ не подходит. Что делать? -""Что делать?"""	на ключ подходить что делать что делать
Через другой подъезд идите. Что делать... На, давай.	через подъезд идти что делать на давать
Идиоты.	идиот
-Лежать.	лежать
Стоять.	стоять
Сидеть.	сидеть
Ай молодец! Молодец. -Э!	ай молодец молодец э
Наши крышу пошли чистить! Замок не открыть - ключ не подходит!	наш крыша послать чистить замок открыть ключ подходить
Такой же, как тот, спиленный.	такой же тот спилить
Заранее кто-то замки поменял в разных домах, чтобы попасть на крышу.	заранее ктоть замок поменять разный дом попасть крыша
Интересно, сколько еще таких замков...	интересно сколько такой замковый
-Чего?	что
-Слушай, а я вот тут что подумал...	слушай подумать
По собакам он стреляет, а на самом... -По голубям еще стреляет.	по собака стрелять самый по голубь стрелять
-Так ведь это все отвлекающий маневр. Такая дымовая завеса, понимаешь?	так это отвлекать манёвр такой дымовой завеса понимать
Он сначала стреляет по собакам, все думают: маньяк, шизофреник, безумец.	он сначала стрелять собака думать маньяк шизофреник безумец
А потом он стреляет по человеку из той же мелкашки. По пуле-то ствол	а стрелять человек тот мелкашка по пулето ствол
не определишь. Все думают: хотел в собаку, а попал в человека.	определить весь думать хотеть собака попасть человек
А? И все шито-крыто - маньяк промахнулся.	а и шитокрыто маньяк промахнуться
-У человека, которого хотят убить, должна быть собака.	у человек который хотеть убить должный собака
-Пойдем.	пойти
Так, и как нам узнать, кто этот человек?	так мы узнать человек
-Давай думать. -Может, в Федю стреляли?	давать думать мочь федя стрелять
-Зачем? -Человек, которого хотят убрать,	зачем человек который хотеть убрать
должен находиться рядом с собаками.	должный находиться ряд собака
У него сегодня допрос свидетелей.	у сегодня допрос свидетель
Кораблев, ложись! Ложись, Кораблев!	кораблевый ложиться ложиться кораблевый
Пиночет, фас!	пиночет фас
ВЫСТРЕЛЫ	выстрел
Пиночет, фу! Фу, фу! Живой, а?	пиночет фу фу фу живой а
-Уберите собаку!	убрать собака
-Федя, давай по лестнице. Мавлюда, звони в полицию.	федя давать лестница мавлюда звонить полиция
Стоять.	стоять
-Спокойнее.	спокойный
-Неужели у нас на районе заказное убийство?	неужели район заказной убийство
-Ты не радуйся так. Это дело все равно на Петровку отдадут.	ты радоваться так это дело равно петровка отдать
Не представляешь, какие силы здесь задействованы. Этот адвокат такое	не представлять какой сила задействовать этот адвокат такой
дело ведет, что... Молодец, Федя, спасибо.	дело вести что молодец федя спасибо
Хорошо ты его лопатой, скотину.	хорошо лопата скотина
-Пиночет, сидеть.	пиночет сидеть
Молодец.	молодец
-Да, брат, с тобой в разведку не пойдешь.	да брат ты разведка пойти
Вот она, продажная любовь за угощение.	вот она продажный любовь угощение
-Не бывает бескорыстной любви. Любишь - доказывай.	не бывать бескорыстный любовь любить доказывать
-Да? Это у вас на Востоке не бывает бескорыстной любви. Калым сплошной,	да это восток бывать бескорыстный любовь калым сплошной
приданое, кумовщина... -А у вас по-другому, да?	приданое кумовщина а подругий да
-У нас по-другому.	у подругий
-Ну и где твоя жена? -А где твой муж? Не объявился?	ну твой жена а твой муж не объявиться
-Я Самира найду - я сюда за этим приехала.	я самир найти сюда это приехать
-Была ты дура, дурой и останешься.	быть дура дура остаться
