cleaned_text	lemm_text
Я не знаю никаких языков, кроме тамильского.	я знать никакой язык кроме тамильский
Пусть они отойдут, а то я обратно в деревню поеду.	пусть отойти обратно деревня поехать
Он хочет уехать. Пусть едет, черт с ним. Не надо разрешения.	он хотеть уехать пусть ехать черта он не разрешение
Нет, нет. С ним все нормально. Он получил разрешение.	нет нет с нормальный он получить разрешение
Зачем они мою руку фотографируют?	зачем мой рука фотографировать
Смотри сюда.	смотреть сюда
Ух ты! Это я!	ух ты это я
Проходи здесь.	проходить здесь
Я боюсь. Идем со мной.	я бояться идти я
Да что ж это за наказание! Иди!	да это наказание идти
Оно кричит на меня!	оно кричать я
Ну братец, ты попал!	ну братец попасть
Минуточку!	минуточка
Пусть он забирает все.	пусть забирать весь
А мне только вот это. Это ключ от моего дома.	а это это ключ мой дом
Я поеду обратно в деревню. - Так это ключ был!	я поехать обратно деревня так это ключ быть
Вот что звенело.	вот звенеть
Все в порядке. Можете проходить.	весь порядок мочь проходить
Я все понимаю.	я понимать
Я знаю, почему вы на нас так смотрите.	я знать почему смотреть
Вы не хотите, чтобы мой брат здесь жил.	вы хотеть брат жить
Я сейчас же отправлю его назад.	я отправить назад
Ты езжай назад в деревню. Я сам здесь справлюсь.	ты езжать назад деревня я справиться
Слушай... К..К...Корабль..	слушай кккорабль
Нет, если хочешь, ты конечно оставайся!	нет хотеть оставаться
Зачем ты плачешь?	зачем плакать
Не уезжай! Оставайся здесь.	не уезжать оставаться здесь
Эй! Что ты умеешь делать?	эй что уметь делать
Я? Повторите вопрос пожалуйста.	я повторить вопрос пожалуйста
На каком языке он говорит?	на какой язык говорить
Это диалект из Коимбатора.	это диалект коимбатор
Брат жил рядом с городом, а мы сами из деревни.	брат жить ряд город сам деревня
Правда, брат? - Да.	правда брат да
Теперь и ты так же заговорил.	теперь заговорить
Это потому что где бы мы ни были, стоит нам	это быть стоить мы
Увидеть кого-то своего, мы переключаемся на свой диалект.	увидеть коготь свой переключаться свой диалект
Даже если нас подстрелят, мы все равно не забываем корней, так?	даже подстрелить равно забывать корень так
Подстрелят? Это что значит?	подстрелить это значит
Ответь на мой вопрос. Что ты умеешь делать?	ответить вопрос что уметь делать
Я все умею делать. Шить, готовить, стирать, на копьютере могу.	я уметь делать шить готовить стирать копьютер мочь
Ты и в компьютерах разбираешься?	ты компьютер разбираться
В деревне теперь можно купить компьютер очень дешево.	в деревня купить компьютер очень дёшево
Все можно на базаре купить. Сони или Макинтош.	весь базар купить соня макинтош
Это не важно. Это и я знаю.	это важный это знать
Какая твоя любимая передача по телевизору?	какой твой любимый передача телевизор
Какой твой любимый цвет в Могучих Ренджерах?	какой твой любимый цвета могучий ренджер
Мне нравится красный.	я нравиться красный
И мне нравится красный. Показать как Джек делает?	и нравиться красный показать джек делать
Эй, куда пошла? Буджи зовет тебя!	эй пошлый буджи звать ты
Тебе и Дора нравится?	ты дора нравиться
Мне все нравится - Джетикс, Дора и Тара.	я нравиться джетикс дора тара
Я все люблю.	я любить
Что такое?	что такой
Мою тетю тоже зовут Тара. Ты и ее любишь?	мой тётя звать тара ты любить
Ты сказал, что умеешь готовить.	ты сказать уметь готовить
Паниярам знаешь как делать?	панияр знаешь делать
Рис замачивается с чечевицей на 30 минут.	рис замачиваться чечевица 30 минута
Потом все нужно перемолоть. Минут 15, чтобы все стало воздушным.	потом нужно перемолоть минута 15 стать воздушный
Потом зажарить шарики в масле. Это называется белый паниярам	потом зажарить шарик масло это называться белый панияр
А если добавить немного сахара, это будет уже черный паниярам.	а добавить немного сахара это чёрный панияр
Звучит заманчиво. Ты должен приготовить это завтра же.	звучать заманчивый ты должный приготовить это завтра же
Конечно. Я и сегодня могу.	конечно я сегодня мочь
Так или нет? - Зачем торопиться?	так нет зачем торопиться
Не нужно спешить.	не нужно спешить
Банерджи, зачем ты останавливаешь его?	банерджи останавливать он
Ты только о еде и думаешь.	ты еда думать
Сам уже похож на черный паниярам.	сам похожий чёрный панияр
Можно есть сколько угодно,	можно сколько угодный
А потом позаниматься йогой пол часа,	а позаниматься йога половина час
И весь лишний вес уйдет сам.	и весь лишний вес уйти сам
Ты и йогу знаешь?	ты йог знаешь
А как же?	а же
Это Сиресасана.	это сиресасана
Это Маюрасана.	это маюрасана
Это Чакрасана с одной ногой.	это чакрасана один нога
Это Вирабатрасана.	это вирабатрасан
Если ногу повернуть вот так, это Вайкрасана.	если нога повернуть так это вайкрасана
Это Чанрдасана.	это чанрдасана
Это Сарвангасана.	это сарвангасан
Это Паласана, а это Карнабидасана.	это паласана это карнабидасан
Если поднять руку вот так - это Курмасана.	если поднять рука это курмасана
Где ты этому всему научился?	где это весь научиться
MGR показывал в фильме 'Pattikadde Ponnayah'	mgr показывать фильм pattikadde ponnayah
Вы должны помнить.	вы должный помнить
Кто же может забыть его фильмы?	кто забыть фильм
Мой отец научился из фильмов,	мой отец научиться фильм
А я научился от отца.	а научиться отец
А Шиваджи? Ты у него научился чему нибудь?	а шиваджи ты научиться что нибыть
Небось научился многому.	небось научиться многое
Так ты и Шиваджи показать можешь?	так шиваджи показать мочь
Мне до него еще далеко.	я далеко
Ничего, ты на верном пути.	ничто верный путь
Вы привезли рыбу с собой, так?	вы привезти рыба себя так
Если будете жарить, голову - мне.	если быть жарить голова я
Голову можем отрезать и зажарить.	голова мочь отрезать зажарить
Режьте! Тогда голова точно достанется мне.	резать тогда голова точно достаться я
Ну что, отрежем голову?	ну что отрезать голова
Почему ты меня спрашиваешь?	почему спрашивать
Ты сам что хочешь, то и творишь.	ты хотеть творить
Вы уже ели, мама?	вы есть мама
Да. Обед на столе.	да обед стол
Это еще кто? - Я здесь.	это кто я здесь
Кто это? - Мой двоюродный брат.	кто это мой двоюродный брат
Он приехал помогать мне.	он приехать помогать я
Если он вам не нравится, я тут же отправлю его обратно.	если нравиться отправить обратно
Не нравится он вам? Брат, где ты?	не нравиться вы брат ты
Оденьте эти тапочки.	одеть тапочки
Не надо ходить в обуви дома.	не ходить обувь дом
Вы ходите по разным местам в течение дня.	вы ходить разный место течение день
А здесь дети.	а ребёнок
У них слабая имунная система. Не дай бог заболеют.	у слабый имунный система не дать бог заболеть
Оденьте пожалуйста тапочки.	одеть пожалуйста тапочки
Пусть остается. Он поумнее тебя будет.	пусть оставаться он умный быть
Пусть остается?	пусть оставаться
Сам свою могилу копает.	сам могила копать
Я разные фильмы видел.	я разный фильм видеть
Видел как MGR дерется, как Шиваджи играет драму,	видеть mgr драться шиваджи играть драма
Видел стиль Раджни и талант к перевоплощению Камала,	видеть стиль раджать талант перевоплощение камала
Но ты показал все это за один раз.	но показать это раз
Я прямо не знаю что и сказать.	я прямо знать сказать
Тебе наверное какой-то аворд положен за твое выступление.	ты наверное какойтый аворда положить твой выступление
И походочка как у Шиваджи!	и походочка шиваджи
Убивают! Убивают!	убивать убивать
Говорите, здесь никого нет.	говорить никто нет
Он уже там? - Да.	он там да
Но он выглядит очень невинно.	но выглядеть очень невинно
Притворяется. Не верь ему.	притворяться не верить он
Он очень зол на судью.	он очень злой судья
Будет выжидать, и убьет его, когда наступит удобный момент.	быть выжидать убить он наступить удобный момент
Как только он убьет судью,	как убить судья
Ты должен убить его.	ты должный убить он
Не забыл? - Нет, я все прекрасно помню.	не забыть нет прекрасно помнить
Тогда в чем дело? - Меня не арестуют?	тогда дело я арестовать
У меня семья.	у семья
Кто посмеет арестовать тебя?	кто посметь арестовать ты
Он пытался скрыться после убийства судьи.	он пытаться скрыться убийство судья
А ты его убил при попытке к бегству.	а убить попытка бегство
Правительство еще и премию тебе выдаст.	правительство премия ты выдать
И я тебе заплачу.	и ты заплатить
Все что от тебя требуется, это убить его.	весь требоваться это убить он
Что это?	что это
Кровь!	кровь
Похоже он таки добился своего.	похоже таки добиться свой
Он что, делает судье вскрытие?	он что делать судья вскрытие
Тренируется на рыбе!	тренироваться рыба
Видел я как по всякому издевались над продуктами,	видеть всякий издеваться продукт
Но что бы так - ни разу!	но раз
Молчи, зарежу!	молчать зарезать
Послушай.. - Чего тебе?	послушать что ты
Не мог бы ты отложить свою программу на пару дней?	не мочь отложить программа пара день
Почему? - Сегодня суббота.	почему сегодня суббота
И что? - Плохой день умирать одному.	и что плохой день умирать один
Можешь составить ему компанию.	мочь составить компания
Но почему ты не можешь убить его днем?	но почему мочь убить днём
А почему не ночью? - Ночью тихо.	а почему ночью ночью тихо
Все спят.	весь спать
Шум твоих выстрелов всех разбудит.	шум твой выстрел разбудить
Не беспокойся. У меня есть глушитель.	не беспокоиться у глушитель
Никакого шума не будет. - Шума не будет?	никакой шум быть шум быть
Пошли, покажешь мне где комната судьи.	послать показать комната судья
Я? - А кто? Твой дедушка?	я а кто твой дедушка
Почему ты не подготовился? У тебя должна быть карта дома.	почему подготовиться у должный карта дом
Ты моя карта. Пошел! - Опять я!	ты карта пойти опять я
Судьба моя горькая.	судьба горький
Выход с другой стороны. Иди туда.	выход сторона идти туда
Я тут заблудился уже из-за тебя .	я заблудиться изз
Идем. - Пошли.	идти послать
Я весь дрожу.	я весь дрожать
Что такое? - Просто подержаться.	что такой просто подержаться
Подумай внимательно, прежде чем ответить.	подумать внимательно прежде ответить
Это действительно необходимо, убивать судью?	это действительно необходимый убивать судья
Муруга. - Вот сюда, по ступенькам.	муругий вот сюда ступенька
Иди наверх, его комната в конце коридора.	идти наверх комната конец коридор
Погоди. В первую комнату не зайди случайно.	погодить в один комната зайти случайно
Почему? - Его мать спит в полной боевой раскраске.	почему он мать спать полный боев раскраска
Если ты ее разбудишь,	если разбудить
Она разорется и на звук сбежится весь дом.	она разораться звук сбежаться весь дом
Хорошо. Будь здесь пока я не вернусь.	хорошо быть пока вернуться
Повторяй пока имя Муруга. - А это обязательно?	повторять пока имя муругий а это обязательно
Ой, боже! Как страшно тут одному среди ночи.	ой бог как страшно один среди ночь
Я думал, что только ты у нас тут убийца.	я думать убийца
Ты мне не сказал, что на судью и другие охотятся.	ты сказать судья другой охотиться
Что ты несешь? - Честное слово.	что нести честной слово
Там кто-то с пистолетом.	там ктоть пистолет
Где? - Вот он, вот он.	где вот он он
Теперь слышно!	теперь слышный
Ты где? Наверху?	ты где наверху
Нет, я снизу. Сверху кто-то другой.	нет снизу сверху ктоть другой
Ой, какой приятный голос. Вы вклинились в наш разговор.	ой приятный голос вы вклиниться наш разговор
Положите трубку пожалуйста.	положить трубка пожалуйста
Покажи лицо! Повернись сюда.	показать лицо повернуться сюда
Свет! Кто включил свет?	свет кто включить свет
Ой, мамочки, судья идет!	ой мамочка судья идти
Сейчас, сейчас.	сейчас сейчас
Что за шум среди ночи?	что шум среди ночь
Что случилось?	что случиться
Почему ты плачешь?	почему плакать
Айша позвонила мне из Канады.	айша позвонить канада
Было плохо слышно.	быть плохо слышный
Я пошла наверх, потому что там сигнал лучше.	я пошлый наверх сигнал хороший
Секундочку. Я продолжу.	секундочка я продолжить
Я думал что видел человека с пистолетом крадущегося наверх.	я думать видеть человек пистолет крадущийся наверх
Продолжайте.	продолжать
Тут он напал на меня со своим полотенцем. - Стойте!	тут напасть свой полотенце стоять
Я думал что если ослеплю убийцу, мне будет легче с ним совладать.	я думать ослепить убийца лёгкий совладать
Продолжайте. - Потом он полез обниматься...	продолжать потом полезть обниматься
Я не обнимался.	я обниматься
Я пытался обезвредить убийцу. Продолжайте.	я пытаться обезвредить убийца продолжать
Потом мы скатились по ступенькам и начали бороться.	потом скатиться ступенька начать бороться
А потом?	а потом
Когда свет включился,	когда свет включиться
Я понял что это она с телефоном.	я понять это телефон
Почему ты по ночам по телефону болтаешь?	почему ночь телефон болтать
Я ведь запретил тебе это?	я запретить ты это
Телефоны и интернет существуют для развития.	телефон интернет существовать развитие
А не для баловства. Ясно?	а баловство ясно
Идите спать. - После вас.	идти спать после вы
А почему ты... - Всем спать!	а почему ты весь спать
Что такое? - Бежим скорее.	что такой бежать скорее
Иди сюда. - Секундочку.	идти сюда секундочка
Кого он позвал?	кто позвать
Его. Вот теперь ему конец.	он вот конец
Ты сделал все правильно.	ты сделать правильно
Но как ты оказался здесь среди ночи?	но оказаться среди ночь
Молодец. Правильно спросил.	молодец правильно спросить
Сказать? - Почему он меня спрашивает?	сказать почему спрашивать
Говори. - Он меня попросил.	говорить он попросить
Зачем? - Да, зачем?	зачем да зачем
Вы кажется держите вино в своем холодильнике.	вы кажется держать вино свой холодильник
Он попросил меня принести его.	он попросить принести он
Поэтому я и был здесь.	поэтому здесь
Тебя зовут.	ты звать
Нет ничего страшного в желании выпить.	нет страшный желание выпить
Но пить нужно на свои деньги.	но пить нужно свой деньга
Он умнее тебя.	он умный ты
С сегодняшнего дня ты должен слушаться его.	с сегодняшний день должный слушаться он
Как скажете, босс. - Иди!	как сказать босс идти
Разделался? - Нет еще.	разделаться нет ещё
А завтра? - Обязательно.	а завтра обязательно
Голова - моя. - Договорились.	голова мой договориться
Зачем ему голова судьи?	зачем голова судья
Идиот, он о рыбе говорит.	идиот рыба говорить
Боже мой, убили! Убили!	бог мой убить убить
Он все таки убил его!	он таки убить он
Там лежит хладный труп, а ты занят своими мускулами?	там лежать хладный труп занятый свой мускул
Только появись тут, увидишь что я с тобой сделаю.	только появиться тут увидеть ты сделать
Твой брат убил его.	твой брат убить он
Я ничего не знал.	я знать
Честное слово, я здесь ни при чем.	честной слово чем
Вон же он бежит живехонький. Вы почему плачете?	вон бежать живёхонький вы почему плакать
Что мне с того, что он бежит?	что тот бежать
А вы о чем? - Собачка!	а чем собачка
Я. Я ваша собачка.	я я ваш собачка
Да не ты. Вон туда смотри.	да ты вон туда смотреть
Вы про эту собаку?	вы собака
Кого то же надо было ему прикончить.	кто прикончить
Я занималась йогой наверху.	я заниматься йога наверху
Он дал собаке молока.	он дать собака молоко
Прошел час, и собака сдохла.	пройти час собака сдохнуть
Нет, нет, он просто спит напившись молока.	нет нет просто спать напиться молоко
Посмотрите он дышит.	посмотреть дышать
Вот и проснулся.	вот проснуться
Он сильно лаял всю прошлую ночь.	он сильно лаять прошлый ночь
Вот я и решил напоить его молоком с масалой.	вот решить напоить молоко масала
Даже собаку? - А что это?	даже собака а это
Это молоко со специями.	это молоко специя
Ты хороший парень. Да благославит тебя господь!	ты хороший парень да благославить господь
Не знаю долго ли он здесь продержится.	не знать долго продержаться
Но ты должен остаться с нами как можно дольше.	но должный остаться мы долгий
Хорошо. - Теперь он и на мою работу позарился.	хорошо теперь мой работа позариться
Может прикончит меня раньше судьи?	мочь прикончить ранний судья
У меня вопросик.	у вопросик
Мне понятно зачем вы меня напоили алкогольным молоком, но собаку!	я понятно напоить алкогольный молоко собака
Зачем собаку?	зачем собака
У пса был мой пистолет.	у пёс пистолет
Отдавать не хотел. Поэтому.	отдавать хотеть поэтому
Помни, голова моя. - Конечно.	помнить голова мой конечно
Если ты убьешь первым его, голова моя.	если убить один он голова мой
Что случилось? Куда вы все бежите?	что случиться куда бежать
Нужно все спрятать. - Почему?	нужно спрятать почему
Заморский монстр вернулся. Он все сожрет в миг.	заморский монстр вернуться он сожрать миг
Заморский монстр здесь?	заморский монстр здесь
Купусами, ты хорошо поешь.	купус поесть
Меня теперь зовут Илаяман, а не Купусами.	я звать илаяман купус
Что за имя такое?	что имя такой
Илая - из имени Илаяраджа.	илай имя илаярадж
Ман - из Рахмана.	ман рахман
Я соединил эти две части, и теперь так зовусь.	я соединить два часть зваться
Эй, братец. Зачем менять имя?	эй братец зачем менять имя
Лучше смени репертуар.	хороший сменить репертуар
Ты почему смеешься?	ты почему смеяться
Эта песня не подходит к твоему имиджу.	этот песня подходить твой имидж
Ты вообще кто такой?	ты вообще такой
Это мой брат. - Кто?	это брат кто
Мой помощник.	мой помощник
Повар будет учить меня петь? - Я могу отправить его обратно.	повар учить петь я мочь отправить обратно
Отправляй! - Ты ему не нравишься.	отправлять ты нравиться
Мне не нравится то, что он смеется надо мной.	я нравиться то смеяться я
О музыке рассуждаешь?	о музыка рассуждать
Вот тебе гитара. Покажи на что способен.	вот ты гитара показать способный
Он и тебя на карандаш поставит. - Плевать мне на это.	он карандаш поставить плевать это
Если он сейчас не споет, ему придется покинуть этот дом.	если спеть прийтись покинуть дом
Ну теперь никто не в силах тебе помочь.	ну никто сила ты помочь
Что такое? - Он сейчас споет басом.	что такой он спеть бас
Пусть поет хоть фальцетом, но поет.	пусть петь фальцет петь
А неплохо у него получается.	а неплохо получаться
Куда все бегут?	куда бежать
Твой дядя приехал.	твой дядя приехать
Это кто? - Дядя, это же я.	это кто дядя это я
Встань!	встать
Когда ты вернулся? - Сегодня утром.	когда вернуться сегодня утром
Почему ты упал мне в ноги?	почему упасть нога
Хотел услышать чтобы вы назвали меня зятем.	хотеть услышать назвать зять
Не беспокойся. Ты и только ты станешь мужем Тары.	не беспокоиться ты стать муж тара
Что такое, Тара? - Она в шоке от такой новости.	что такой тара она шок новость
Что ты хочешь соединить всеми этими проводами?	что хотеть соединить весь этот проводы
Наоборот - разорвать.	наоборот разорвать
Разорвать? Не понимаю. - Подай вон то.	разорвать не понимать подать вон то
Какое? - Вот это.	какой вот это
Держи. - Дай таймер.	держать дать таймер
Этот? Зачем тебе таймер? Для будильника?	этот зачем ты таймер для будильник
Я же твой будильник. Зачем все это нужно?	я твой будильник зачем это нужно
Ты будешь спать до 8:30?	ты быть спать 830
Судья уезжает в 7, ты знаешь об этом?	судья уезжать 7 знаешь это
Конечно. Вон и автобус подогнали для него.	конечно вон автобус подогнать он
Вот эту бомбу я заложу под автобус.	вот бомба заложить автобус
Я думал твоя работа стрелять в людей из пистолета.	я думать твой работа стрелять человек пистолет
Моя работа - убивать. Методы неважны.	мой работа убивать метод неважный
Верно. Как я сам не догадался?	верно как догадаться
А зачем тебе перчатки?	а ты перчатка
Что бы не было моих отпечатков пальцев.	что мой отпечаток палец
Ты так хорошо объясняешь.	ты объяснять
А я подавал тебе таймер, значит мои отпечтаки там будут?	а подавать ты таймер значит мой отпечтак быть
Ну им же надо знать, кто делал бомбу, верно?	ну знать делать бомба верно
Идем. - Значит они будут думать что это я подложил бомбу?	идти значит быть думать это подложить бомба
Лучше бы я спал.	хороший спасть
Сам сунул шею в петлю.	сам сунуть шея петлить
Я тебя уже пол-часа жду! Пошли!	я полчаса ждать послать
Я влезу под автобус.	я влезть автобус
Ты смотри чтобы никто не пришел.	ты смотреть никто прийти
Если что, дашь мне знать. Если что не так - убью.	если что дать знать если убить
Иди, иди.	идти идти
Что случилось? - Уйди!	что случиться уйти
Теперь куда?	теперь куда
Да он похлеще обезьяны!	да похлеще обезьяна
Любая обезьяна покончит с собой от стыда, увидев его трюки.	любой обезьяна покончить себя стыд увидеть трюк
Пойду стоять на стреме.	пойти стоять стрёма
Он бомбу под автобусом устанавливает.	он бомба автобус устанавливать
Судья взорвется, и во всем обвинят меня.	судья взорваться весь обвинить я
А сколько еще народу поляжет вместе с судьей!	а сколько народ полечь вместе судья
Тебе что здесь, туалет? - Я ничего такого не делал.	ты здесь туалет я такой делать
Если он придет сюда, скажи что ты меня не видел.	если прийти сюда сказать видеть
Кто? Этот придурок, Илаяман.	кто этот придурок илаяман
Я спрячусь. - Где?	я спрятаться где
Под автобусом.	под автобус
Час от часу не легче!	час час лёгкий
Ты что здесь делаешь?	ты делать
Он меня убьет. Подумает что это я ее послал.	он убить подумать это послать
Судья завтра уезжает, так?	судья завтра уезжать так
Он хотел суп из бараньей ноги.	он хотеть суп бараний нога
Мой брат не знает как варить его.	мой брат знать варить он
Поэтому он попросил меня сварить.	поэтому попросить сварить
Я говорил ему, что порезал руку. Даже перчатки одел.	я говорить он порезать рука даже перчатка одеть
Но он все равно не отстает от меня.	но равно отставать я
Я выбежал на улицу, и увидел автобус. Вот и спрятался здесь.	я выбежать улица увидеть автобус вот спрятаться здесь
Теперь что делать? - Не беспокойся.	теперь делать не беспокоиться
Я не выдам. - Хорошо.	я выдать хорошо
Что они там делают?	что делать
Банерджи! - Это вы!	банерджи это вы
Она была здесь? - Кто?	она здесь кто
Моя невеста, Тара. - Да, была. Нет, не было ее.	мой невеста тара да быть нет она
Да или нет? - Была.	да нет быть
Куда она пошла?	куда пошлый
Она пошла прямо сюда, а потом свернула.	она пошлый прямо сюда свернуть
Почему она пошла прямо, а потом налево?	почему пошлый прямо налево
Я не знаю.	я знать
Она могла прямо отсюда пойти туда. - Но она не хотела так.	она мочь прямо отсюда пойти туда но хотеть так
Почему ты не кричишь?	почему кричать
А почему я должна? - Там никого нет?	а почему должный там никто нет
Никого. - Куда он подевался?	никто куда подеваться
Кого ты ищешь?	кто искать
Я ищу своего брата. Посмотрю с другой стороны.	я искать свой брат посмотреть сторона
Братец!	братец
Как ты оказалась с этой стороны?	как оказаться сторона
А ты?	а ты
Я перешел на эту сторону. - А я переползла.	я перейти сторона а переползти
Я тут сам с собой говорю. Кто там?	я себя говорить кто там
Кто же еще? - Ах, это вы!	кто ещё ах это вы
Вы не видели этого мерзавца, пока искали Тару?	вы видеть мерзавец пока искать тара
Какого мерзавца? - Да этого, подонка и негодника.	какой мерзавец да это подонок негодник
Брата моего, жизни мне от него нет.	брат мой жизнь нет
Ты ищешь его, а я ищу свою невесту.	ты искать он искать невеста
Зачем? - Хочу показать свои таланты.	зачем хотеть показать свой талант
Другого времени для демонстрации талантов не нашлось?	другой время демонстрация талант найтись
Негодный осел и мерзавец!	негодный осесть мерзавец
Ты о ком? - О моем братце конечно.	ты ком о мыть братец конечно
За что он тебя так обругал?	за обругать
Он же мой брат, ему позволено.	он брат позволить
Я хочу сыграть ей мелодию, которую сам написал.	я хотеть сыграть мелодия который написать
А она убежала. - Ну завтра сыграете.	а убежать ну завтра сыграть
Не знаю слышит она или нет, но хоть ты послушай.	не знать слышать нет послушать
Что там за шум?	что шум
Где ты был так долго? - Под автобусом.	где долго под автобус
Что ты там делал? - Укреплял ее.	что делать укреплять она
Кого? - Бомбу.	кто бомба
И что теперь? Когда взорвется?	и теперь когда взорваться
Я тебе не обязан отчитываться, негодный осел и мерзавец!	я ты обязать отчитываться негодный осесть мерзавец
Завтра посмотрим, кто кому жить не дает.	завтра посмотреть кома жить давать
Идем? Идем домой.	идти идти домой
Установил таки, подлец!	установить таки подлец
Нужно держаться подальше от автобуса.	нужно держаться далёкий автобус
Адаван, Адаван, где ты? Все, все погибли!	адаван адаван ты весь погибнуть
Чего ты орешь?	что орать
Бомба взорвется только в 8:30. - Время не важно!	бомба взорваться 830 время важный
Важно чьи жизни унесет твоя проклятая бомба.	важный чей жизнь унести твой проклятый бомба
Посмотри своими глазами что ты натворил.	посмотреть свой глаз натворить
Смотри туда.	смотреть туда
Вся семья собирается ехать на автобусе.	весь семья собираться ехать автобус
Невинные души, не знают еще что их ждет!	невинный душа знать ждать
Погруснел. Даже твоя черная душа плачет.	погруснеть даже твой чёрный душить плакать
Почему ты улыбаешься? - Судья.	почему улыбаться судья
Ты доволен потому что судья будет в автобусе?	ты довольный судья автобус
Вся его семья погибнет из-за тебя.	весь семья погибнуть изз ты
Значит это его судьба - погибнуть в кругу семьи.	значит это судьба погибнуть круг семья
Как ты моешь быть так спокоен? - Входи.	как мыть спокойный входить
Эй, ты что собираешься и гитару с собой везти?	эй собираться гитара себя везти
Конечно.	конечно
Если ты будешь играть, наши головы взорвуться.	если быть играть наш голов взорвуться
Даже смерть не разлучит меня с моими инструментами.	даже смерть разлучить мой инструмент
Похоже бедняжки чувствуют приближение смерти.	похоже бедняжка чувствовать приближение смерть
Бедные, несчастные овечки!	бедный несчастный овечка
А где Банерджи?	а банерджи
Почему они ищут меня?	почему искать я
Он здесь! - Ты и меня хочешь прикончить?	он здесь ты хотеть прикончить
